Model,Scenario,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,Countries of centrally-planned Asia; primarily China,Price|Secondary Energy|Electricity,US$2010/GJ,21.8432,19.613,19.7845,21.22,20.8685,21.1783,19.4253,19.7543,19.611,,20.1739,,19.7896,,16.2642,,15.9418
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",GDP|MER,billion US$2010/yr,3531.8048,4327.3257,5240.4482,6252.6334,7310.0149,8406.7081,9534.547,10685.7821,11834.5466,,14672.7413,,17796.8087,,20720.3593,,24193.6764
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Price|Secondary Energy|Electricity,US$2010/GJ,14.6212,13.4831,13.579,15.022,14.6177,16.1566,13.9297,16.7144,16.5095,,17.3054,,18.1296,,15.7015,,12.8502
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,"Eastern and Western Europe (i.e., the EU28)",GDP|MER,billion US$2010/yr,18960.8497,20639.3928,22350.8574,24155.775,26156.7583,28282.0788,30387.749,32428.9001,34536.4598,,39882.6151,,45346.9911,,50184.57,,55900.5788
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,"Eastern and Western Europe (i.e., the EU28)",Price|Secondary Energy|Electricity,US$2010/GJ,18.4571,21.5901,14.8675,21.2101,20.189,20.7831,18.622,17.9348,17.8755,,18.4458,,18.2427,,15.1481,,13.9299
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,North America; primarily the United States of America and Canada,GDP|MER,billion US$2010/yr,18841.2826,21176.0166,23315.9979,25304.7299,27094.5249,28802.8232,30408.4997,31889.6455,33343.5628,,36956.0049,,40459.8036,,43047.5481,,46292.1227
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,North America; primarily the United States of America and Canada,Price|Secondary Energy|Electricity,US$2010/GJ,17.941,17.6851,18.4962,19.2825,18.0657,17.8894,17.0948,17.3564,16.9927,,16.3348,,17.3943,,13.7978,,13.1653
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,Other countries of Asia,GDP|MER,billion US$2010/yr,5286.2701,6495.3532,7885.6122,9434.1928,11093.8816,12862.8078,14742.3792,16695.2949,18688.2957,,23716.783,,29436.1991,,34966.0274,,41434.2442
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,Other countries of Asia,Price|Secondary Energy|Electricity,US$2010/GJ,20.0014,19.0557,19.9466,20.3187,20.4569,21.0847,20.5302,19.7527,19.8329,,19.8918,,20.6551,,16.653,,18.2264
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,Pacific OECD,GDP|MER,billion US$2010/yr,5622.8096,5917.9261,6186.1514,6407.4741,6592.0536,6776.1884,6942.4813,7095.9006,7255.0606,,7722.6724,,8174.6471,,8451.5206,,8920.9392
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,Pacific OECD,Price|Secondary Energy|Electricity,US$2010/GJ,19.2157,17.5858,20.4251,19.6414,21.7408,19.7228,24.0513,18.351,23.544,,22.2024,,27.7441,,16.727,,26.9944
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,GDP|MER,billion US$2010/yr,1479.3647,1718.899,1976.9897,2241.9109,2480.4743,2675.0052,2833.1174,2980.4254,3153.6716,,3606.617,,4017.1225,,4306.7034,,4689.234
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Price|Secondary Energy|Electricity,US$2010/GJ,13.914,12.3234,13.8084,13.1676,13.9229,12.6784,13.7272,12.2225,16.6095,,15.7949,,19.4251,,12.611,,18.0997
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,World,GDP|MER,billion US$2010/yr,79249.8584,92099.3604,105358.5627,118846.3689,132536.3898,146610.7645,160798.1583,174773.8355,188994.9763,,224717.2805,,264340.1202,,302007.7149,,347253.0264
REMIND-MAgPIE 1.7-3.0,PEP_NoPolicy,World,Price|Secondary Energy|Electricity,US$2010/GJ,0,0,0,0,0,0,0,0,0,,0,,0,,0,,0
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of Latin America and the Caribbean,GDP|MER,billion US$2010/yr,5649.0659,6714.3209,8002.5593,9549.217,11267.4594,13089.5406,14927.724,16727.9569,18251.5577,,21484.0602,,24211.7429,,25980.3809,,27453.2414
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of Latin America and the Caribbean,Price|Secondary Energy|Electricity,US$2010/GJ,19.2467,21.8994,24.2251,21.8788,19.5307,19.8205,19.4343,18.8883,18.7846,,17.9989,,16.3525,,13.9972,,12.753
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of South Asia; primarily India,GDP|MER,billion US$2010/yr,2795.2697,3733.6892,5026.4404,6803.5294,8853.752,11206.3994,13699.7786,16280.8067,18705.8843,,23649.1663,,27712.3085,,30381.6998,,32302.0779
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of South Asia; primarily India,Price|Secondary Energy|Electricity,US$2010/GJ,16.7183,16.9876,20.2917,19.0837,17.5334,18.197,18.7181,19.2715,20.1632,,20.2673,,19.2027,,16.645,,15.2698
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of Sub-Saharan Africa,GDP|MER,billion US$2010/yr,1637.7209,2194.0398,2988.9353,4197.4921,5790.0083,7994.9851,10731.8234,14150.5992,18216.943,,28204.203,,40345.6534,,53377.4805,,66733.3911
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of Sub-Saharan Africa,Price|Secondary Energy|Electricity,US$2010/GJ,13.6277,17.7696,21.4817,22.0631,21.6475,21.9183,20.4996,18.9342,19.1563,,19.29,,19.0262,,17.3308,,15.8178
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of centrally-planned Asia; primarily China,GDP|MER,billion US$2010/yr,11711.413,16269.3795,21211.9361,26439.823,31087.6268,34869.6912,37603.2945,39238.3286,39829.5694,,39927.2672,,38599.4561,,35968.2955,,33495.5308
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Countries of centrally-planned Asia; primarily China,Price|Secondary Energy|Electricity,US$2010/GJ,20.3959,18.8071,23.298,21.2532,17.4933,17.1697,17.24,17.5824,18.0124,,19.3489,,19.9142,,16.6227,,13.9005
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",GDP|MER,billion US$2010/yr,3339.7557,4076.9501,5013.0161,6157.9612,7402.3102,8749.5702,10114.9074,11542.6305,12902.3011,,15919.0898,,18734.3045,,21088.8179,,23389.742
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Price|Secondary Energy|Electricity,US$2010/GJ,13.2501,13.6804,15.0736,14.5448,13.408,13.7447,14.4486,14.9052,15.9757,,16.7473,,15.9143,,13.805,,12.482
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,"Eastern and Western Europe (i.e., the EU28)",GDP|MER,billion US$2010/yr,19669.8324,21480.7342,23562.633,25954.7917,28525.9217,31083.4416,33523.6011,36046.6243,38440.7818,,43864.4363,,49004.1769,,53314.4633,,57912.9741
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,"Eastern and Western Europe (i.e., the EU28)",Price|Secondary Energy|Electricity,US$2010/GJ,19.2037,17.0929,18.3844,21.2665,20.2283,17.6791,17.0516,17.4459,17.5597,,16.6386,,15.8565,,14.4138,,13.4011
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,North America; primarily the United States of America and Canada,GDP|MER,billion US$2010/yr,19055.2389,21683.5048,24311.4006,27063.5757,29671.1828,32078.0223,34382.4569,36714.3399,38853.4172,,43469.5767,,48120.3336,,52428.916,,56813.1808
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,North America; primarily the United States of America and Canada,Price|Secondary Energy|Electricity,US$2010/GJ,15.7769,19.5401,23.5139,21.0709,17.5746,17.723,17.6535,15.6801,13.759,,13.3325,,13.0688,,12.1475,,11.91
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Other countries of Asia,GDP|MER,billion US$2010/yr,4672.0171,6024.8361,7682.4025,9862.3907,12334.8732,15037.0188,17926.2955,20867.0567,23569.4934,,29350.9893,,34548.5577,,38423.0414,,41848.9085
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Other countries of Asia,Price|Secondary Energy|Electricity,US$2010/GJ,18.0998,22.8413,25.882,24.4569,21.8178,20.6886,19.9058,19.5998,20.0506,,19.9662,,19.1802,,17.693,,16.7919
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Pacific OECD,GDP|MER,billion US$2010/yr,5963.0865,6317.19,6736.9612,7169.3788,7585.28,8002.9139,8403.3861,8829.2828,9181.3832,,9898.4961,,10432.2337,,10698.6749,,11009.5384
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Pacific OECD,Price|Secondary Energy|Electricity,US$2010/GJ,13.0872,19.4125,26.6521,25.3569,20.4818,19.7321,19.0111,17.6567,18.1078,,19.1806,,18.4911,,17.1176,,17.1583
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,GDP|MER,billion US$2010/yr,2031.4226,2480.6583,3034.2708,3636.3873,4196.3891,4685.0183,5069.6474,5384.2044,5643.386,,6165.638,,6443.0294,,6507.7195,,6631.2982
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Price|Secondary Energy|Electricity,US$2010/GJ,12.7975,13.8816,15.0153,14.3803,13.8203,14.1234,13.5714,12.9685,13.8949,,15.7019,,15.6763,,13.6163,,12.8768
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,World,GDP|MER,billion US$2010/yr,81964.7844,97195.7128,114657.7765,134903.8762,155844.2841,177026.7526,197690.2053,218165.3022,236976.2845,,277512.9748,,315752.9172,,347361.7603,,378318.8396
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-Npi,World,Price|Secondary Energy|Electricity,US$2010/GJ,17.6264,18.5196,21.6571,20.5294,18.1315,17.9646,17.8907,17.6871,17.968,,18.2733,,17.7161,,15.6963,,14.4362
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of Latin America and the Caribbean,GDP|MER,billion US$2010/yr,5673.3089,6650.5419,7665.6698,8762.5453,9911.4957,11151.1939,12480.9667,13908.1602,15274.7997,,18358.5956,,21834.8723,,25184.276,,29081.7519
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of Latin America and the Caribbean,Price|Secondary Energy|Electricity,US$2010/GJ,16.8734,20.9464,23.053,20.2869,17.9249,17.816,17.7938,18.3745,19.6572,,20.2445,,19.399,,17.4403,,16.4134
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of South Asia; primarily India,GDP|MER,billion US$2010/yr,2797.1037,3650.1912,4627.7896,5814.7002,7120.2108,8584.6214,10201.1309,12017.2055,13885.9043,,17894.9125,,22188.5344,,26251.058,,30448.3852
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of South Asia; primarily India,Price|Secondary Energy|Electricity,US$2010/GJ,14.7256,16.0253,18.9794,17.4583,16.3435,17.2699,18.112,18.5579,19.7908,,21.4876,,21.9262,,20.8608,,20.4782
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of Sub-Saharan Africa,GDP|MER,billion US$2010/yr,1640.9211,2138.2055,2759.0758,3570.4979,4590.8349,5921.2006,7582.5817,9763.2946,12371.1545,,19479.9653,,29483.7327,,42337.0982,,58565.7024
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of Sub-Saharan Africa,Price|Secondary Energy|Electricity,US$2010/GJ,12.3822,17.5057,19.6318,18.3622,17.8696,18.8092,18.6802,18.2982,19.4303,,21.0508,,21.6654,,21.6655,,21.2297
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of centrally-planned Asia; primarily China,GDP|MER,billion US$2010/yr,11652.4011,15381.2307,18706.0712,21724.675,24294.0654,26540.3682,28363.6434,29646.8586,30534.9186,,31978.3355,,32818.6832,,32871.6188,,33198.3028
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Countries of centrally-planned Asia; primarily China,Price|Secondary Energy|Electricity,US$2010/GJ,18.522,18.0079,20.3448,17.9044,16.1434,16.7992,17.4003,17.9919,18.9864,,20.9887,,22.3091,,19.6342,,17.1055
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",GDP|MER,billion US$2010/yr,3357.9313,4080.382,4898.0792,5826.4922,6806.0661,7874.9677,9003.0388,10254.8089,11529.8112,,14496.7685,,17919.1217,,21457.5383,,25541.7221
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Price|Secondary Energy|Electricity,US$2010/GJ,12.7337,13.9107,14.738,13.165,12.2927,12.7859,13.1735,13.4084,14.7446,,16.8326,,17.5992,,16.3357,,15.3107
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,"Eastern and Western Europe (i.e., the EU28)",GDP|MER,billion US$2010/yr,19592.7553,21156.0847,22755.1037,24530.5473,26437.0457,28444.4914,30519.8021,32749.8239,34788.2086,,40003.6829,,45395.1885,,50307.4754,,56006.0419
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,"Eastern and Western Europe (i.e., the EU28)",Price|Secondary Energy|Electricity,US$2010/GJ,16.9597,16.2737,18.5511,18.6542,18.1336,18.9297,19.1106,18.6404,18.4516,,18.7327,,18.2687,,16.3949,,15.6918
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,North America; primarily the United States of America and Canada,GDP|MER,billion US$2010/yr,18917.6559,21212.7035,23209.057,25119.2053,26926.5105,28669.6752,30245.2439,31850.1708,33462.2906,,36904.9101,,40191.072,,43026.1162,,45969.8705
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,North America; primarily the United States of America and Canada,Price|Secondary Energy|Electricity,US$2010/GJ,12.783,16.6606,20.7027,18.7259,16.8471,17.8729,17.5539,16.0364,15.7907,,15.237,,13.0878,,12.2606,,13.0145
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Other countries of Asia,GDP|MER,billion US$2010/yr,4665.7937,5856.9903,7135.3402,8618.0421,10214.7496,11939.3292,13799.3475,15840.8566,17884.2692,,22642.3025,,28108.79,,33712.526,,40164.031
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Other countries of Asia,Price|Secondary Energy|Electricity,US$2010/GJ,16.4708,22.4275,24.1885,21.5885,20.5063,20.656,20.0119,19.2514,20.012,,21.3966,,21.7808,,21.294,,21.1219
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Pacific OECD,GDP|MER,billion US$2010/yr,5932.324,6185.6316,6400.1996,6558.7396,6680.9136,6811.2535,6952.4308,7150.2176,7322.9259,,7730.8095,,8127.7363,,8448.3744,,8898.7361
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Pacific OECD,Price|Secondary Energy|Electricity,US$2010/GJ,10.269,18.9306,26.3181,23.4941,19.5547,19.9647,19.452,18.048,18.6814,,20.6577,,21.0566,,20.7602,,21.5851
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,GDP|MER,billion US$2010/yr,2025.2947,2418.1041,2836.5165,3245.6694,3613.7429,3950.812,4255.6786,4570.6103,4907.4291,,5662.3223,,6345.926,,6906.8872,,7618.4352
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Price|Secondary Energy|Electricity,US$2010/GJ,12.3198,14.6742,15.1023,13.5443,12.6277,12.8538,13.0845,12.8928,14.0406,,15.858,,16.0615,,15.6981,,16.1305
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,World,GDP|MER,billion US$2010/yr,81683.9831,94898.9406,107919.2379,121482.1694,135169.1916,149372.4776,163811.2314,179114.704,194253.591,,229620.9551,,269188.0422,,309379.7424,,356665.5507
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-Npi,World,Price|Secondary Energy|Electricity,US$2010/GJ,15.687,17.6395,19.9691,18.1101,16.7347,17.3615,17.5758,17.4733,18.3215,,19.6823,,19.9014,,18.9429,,18.5041
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of Latin America and the Caribbean,GDP|MER,billion US$2010/yr,5672.6887,6655.6533,7682.4559,8782.0873,9922.4519,11141.5304,12460.046,13874.2912,15233.8137,,18324.2294,,21784.6274,,25155.9848,,29055.497
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of Latin America and the Caribbean,Price|Secondary Energy|Electricity,US$2010/GJ,15.0699,19.5879,22.2852,19.67,17.3018,17.2789,17.2319,17.5474,18.1211,,18.1223,,17.6065,,16.0081,,15.0009
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of South Asia; primarily India,GDP|MER,billion US$2010/yr,2792.7066,3645.2659,4610.9558,5797.9827,7100.4209,8560.3387,10159.6392,11940.2519,13775.4865,,17792.5468,,22120.1283,,26158.5493,,30311.154
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of South Asia; primarily India,Price|Secondary Energy|Electricity,US$2010/GJ,16.2154,17.0268,20.3027,19.2856,17.4841,16.8972,17.3717,18.2724,19.7707,,21.0763,,20.9196,,20.2608,,20.0537
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of Sub-Saharan Africa,GDP|MER,billion US$2010/yr,1643.9597,2145.9036,2768.6562,3579.6889,4598.768,5920.6316,7573.6379,9744.5549,12349.6031,,19459.2606,,29477.4053,,42319.2048,,58524.8054
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of Sub-Saharan Africa,Price|Secondary Energy|Electricity,US$2010/GJ,10.9105,19.3712,21.7279,18.2873,17.1864,17.6402,16.834,15.9638,16.8251,,18.472,,19.0497,,18.8799,,18.6477
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of centrally-planned Asia; primarily China,GDP|MER,billion US$2010/yr,11668.6811,15408.7473,18689.1023,21690.2635,24248.2756,26457.998,28239.3527,29531.5147,30387.8767,,31818.0758,,32782.6444,,32845.1611,,33125.7884
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Countries of centrally-planned Asia; primarily China,Price|Secondary Energy|Electricity,US$2010/GJ,16.2707,15.7689,20.2287,18.0866,16.1397,16.7841,17.4296,18.1872,19.2043,,19.7347,,19.4929,,16.6969,,14.4663
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",GDP|MER,billion US$2010/yr,3357.574,4081.5746,4904.372,5836.0328,6808.0172,7857.1753,8974.2678,10213.8316,11478.4074,,14462.9052,,17906.0204,,21426.6186,,25500.2972
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Price|Secondary Energy|Electricity,US$2010/GJ,11.0443,12.0807,14.1454,13.2149,12.2057,12.482,12.7067,12.8428,14.153,,15.8102,,15.9365,,14.6287,,13.8144
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,"Eastern and Western Europe (i.e., the EU28)",GDP|MER,billion US$2010/yr,19601.5134,21178.1353,22800.5511,24549.8398,26422.7424,28420.5411,30479.6997,32697.9743,34736.8401,,39938.6449,,45346.8501,,50278.2222,,55975.7445
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,"Eastern and Western Europe (i.e., the EU28)",Price|Secondary Energy|Electricity,US$2010/GJ,18.0397,15.2381,19.6518,20.0963,18.3322,18.2827,18.556,17.8883,17.1327,,17.2731,,16.5143,,14.4443,,14.132
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,North America; primarily the United States of America and Canada,GDP|MER,billion US$2010/yr,18929.1517,21225.3944,23265.3552,25206.8193,26974.1897,28640.298,30210.3622,31826.4496,33415.8552,,36830.8979,,40149.1747,,42999.4678,,45954.2652
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,North America; primarily the United States of America and Canada,Price|Secondary Energy|Electricity,US$2010/GJ,14.0341,18.8121,21.4313,18.7712,16.2585,17.2118,17.3092,15.2351,14.4263,,14.6488,,13.0246,,11.814,,12.6719
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Other countries of Asia,GDP|MER,billion US$2010/yr,4669.964,5862.4866,7139.3719,8622.8462,10197.0471,11905.0843,13773.8564,15825.8889,17846.0123,,22592.9132,,28025.3088,,33591.1731,,40075.2728
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Other countries of Asia,Price|Secondary Energy|Electricity,US$2010/GJ,12.6509,19.0963,23.4115,21.1571,18.84,18.8412,19.0768,18.9596,19.8828,,21.0726,,20.5343,,19.0291,,18.5996
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Pacific OECD,GDP|MER,billion US$2010/yr,5930.654,6183.2686,6400.2158,6559.2197,6671.2978,6799.5734,6941.6703,7134.9561,7306.084,,7722.2348,,8124.1996,,8446.661,,8897.3885
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Pacific OECD,Price|Secondary Energy|Electricity,US$2010/GJ,5.9732,17.758,29.1582,25.6921,21.8522,22.6943,21.0588,18.5964,18.5252,,20.3754,,19.4889,,17.3974,,17.5396
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,GDP|MER,billion US$2010/yr,2022.9599,2413.4589,2830.0974,3247.0183,3626.9365,3962.4891,4261.6743,4556.8357,4866.7856,,5611.4134,,6319.9892,,6900.5319,,7607.399
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Price|Secondary Energy|Electricity,US$2010/GJ,12.9302,15.2157,16.1273,14.6165,13.256,12.8915,12.7626,12.8351,13.7179,,14.9074,,15.3832,,14.2463,,13.6651
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,World,GDP|MER,billion US$2010/yr,81724.8526,94979.4341,108030.1062,121602.1821,135145.7468,149130.6024,163455.8141,178683.6861,193663.8699,,229004.7439,,268798.5224,,308986.9583,,356198.7219
REMIND-MAgPIE 2.1-4.2,EN_NoPolicy,World,Price|Secondary Energy|Electricity,US$2010/GJ,14.6257,16.6768,20.2849,18.5273,16.6301,16.8797,17.0687,16.9761,17.637,,18.5887,,18.3603,,17.1902,,16.8025
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of Latin America and the Caribbean,GDP|MER,billion US$2010/yr,4825.3354,5237.0962,6029.7847,6873.9692,7779.9284,8745.7438,9774.1609,10902.6135,11970.056,,14457.3726,,17186.2743,,19835.3323,,22969.4425
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of Latin America and the Caribbean,Price|Secondary Energy|Electricity,US$2010/GJ,13.1059,15.4713,17.8581,17.1198,15.5642,15.4123,15.8421,16.5511,17.611,,18.1772,,17.3218,,15.7618,,15.2306
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of South Asia; primarily India,GDP|MER,billion US$2010/yr,2627.0248,3493.7819,4447.7824,5548.3533,6819.544,8237.1286,9789.4691,11504.9688,13235.1905,,17082.4292,,21218.175,,25073.1293,,29068.1383
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of South Asia; primarily India,Price|Secondary Energy|Electricity,US$2010/GJ,17.0102,18.7823,20.2233,19.4229,17.3285,15.493,15.8865,17.8318,19.7661,,20.5218,,20.2602,,17.4678,,15.3772
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of Sub-Saharan Africa,GDP|MER,billion US$2010/yr,1386.6519,1632.57,2092.9931,2695.6291,3468.3725,4474.3539,5733.9976,7353.8304,9300.4545,,14668.7206,,22234.3905,,32048.0253,,44522.3365
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of Sub-Saharan Africa,Price|Secondary Energy|Electricity,US$2010/GJ,3.9043,11.2191,16.7587,17.1376,15.5711,14.7148,14.304,14.3359,15.9663,,17.7303,,18.0392,,18.4185,,18.3857
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of centrally-planned Asia; primarily China,GDP|MER,billion US$2010/yr,10800.1759,14037.0583,17126.5506,19850.7069,22192.4424,24261.3195,25928.1457,27090.7652,27831.4582,,29185.028,,30043.3562,,29957.8514,,30295.6446
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,Countries of centrally-planned Asia; primarily China,Price|Secondary Energy|Electricity,US$2010/GJ,18.8865,20.057,19.3823,18.6841,17.6002,16.1396,16.472,17.1957,18.5419,,19.4494,,19.1009,,17.0869,,15.7514
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",GDP|MER,billion US$2010/yr,2890.8794,3235.8334,3873.7465,4597.1371,5369.4785,6204.1522,7086.2195,8057.7511,9016.5866,,11298.9207,,13833.0594,,16381.0632,,19362.2925
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Price|Secondary Energy|Electricity,US$2010/GJ,11.4982,10.4231,11.6781,12.132,11.8954,11.909,12.0096,12.2139,13.2857,,14.6668,,14.7226,,13.9408,,14.0052
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,"Eastern and Western Europe (i.e., the EU28)",GDP|MER,billion US$2010/yr,19071.4131,20702.9522,22269.3885,24003.7895,25847.5766,27787.2011,29810.7322,31991.3002,34095.2348,,39028.0501,,44260.6034,,49149.2394,,54664.2995
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,"Eastern and Western Europe (i.e., the EU28)",Price|Secondary Energy|Electricity,US$2010/GJ,15.064,17.5441,20.9422,20.7476,19.2164,18.3078,18.331,18.244,17.9862,,17.7091,,17.1526,,14.8742,,13.6189
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,North America; primarily the United States of America and Canada,GDP|MER,billion US$2010/yr,17899.4233,19538.5184,21355.5319,23125.3077,24788.8339,26382.0888,27841.2913,29309.8202,30787.6971,,33946.6855,,36950.636,,39556.533,,42276.8194
REMIND-MAgPIE 2.1-4.2,NGFS2_Current Policies,North America; primarily the United States of America and Canada,Price|Secondary Energy|Electricity,US$2010/GJ,12.6869,17.0132,21.5284,18.6638,16.2449,17.6079,17.351,15.201,14.4723,,15.0531,,13.6583,,12.2196,,12.672
