,model,scenario,total_CDR,total_CDR_gdp,total_CDR_land,region
204,REMIND-MAgPIE 1.7-3.0,CO_Bridge,12985.510000000002,0.14331730016580252,5.3724018413644385,Countries of Sub-Saharan Africa
205,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,31557.623900000002,0.3549551452623498,13.05610921322662,Countries of Sub-Saharan Africa
206,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,28749.195300000003,0.32413690383678007,11.894198207653442,Countries of Sub-Saharan Africa
207,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,25545.746300000003,0.2876502963796981,10.568858247473436,Countries of Sub-Saharan Africa
208,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,12429.343100000004,0.13640935985930078,5.142302902033912,Countries of Sub-Saharan Africa
209,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,19097.941700000007,0.21074330960255422,7.901254333125977,Countries of Sub-Saharan Africa
210,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,12303.848100000001,0.13555756121427126,5.090382756496152,Countries of Sub-Saharan Africa
211,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,11822.8828,0.13101311036801866,4.8913964353310675,Countries of Sub-Saharan Africa
212,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,23978.611200000003,0.27325443891620926,9.920498691560203,Countries of Sub-Saharan Africa
213,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,23468.915799999995,0.2678445617005266,9.709626072348865,Countries of Sub-Saharan Africa
214,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,23415.704400000002,0.26597860214207847,9.68761130178217,Countries of Sub-Saharan Africa
215,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,2494.6647000000003,0.02096644324836264,1.1344805238539197,Countries of Sub-Saharan Africa
216,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,2336.1943000000006,0.01959819302742962,1.0624140924784566,Countries of Sub-Saharan Africa
217,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,2055.0164,0.017208022750609793,0.9345448636846451,Countries of Sub-Saharan Africa
218,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,3315.2234,0.03995273149921245,1.5076400365647424,Countries of Sub-Saharan Africa
219,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,3374.0867000000007,0.04038006603739976,1.5344088714385318,Countries of Sub-Saharan Africa
220,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,1797.9530000000002,0.015019467911199057,0.8176420106897437,Countries of Sub-Saharan Africa
221,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,1447.7682,0.015962196102832314,0.6583910158166931,Countries of Sub-Saharan Africa
222,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,1427.0123,0.015724990972010078,0.6489520061152855,Countries of Sub-Saharan Africa
223,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,1734.3862,0.014485224728971199,0.7887341993258689,Countries of Sub-Saharan Africa
224,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,1664.5062000000003,0.01393343270190257,0.7569553799090103,Countries of Sub-Saharan Africa
225,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,1523.0729000000001,0.012721458305146276,0.6926367866029084,Countries of Sub-Saharan Africa
226,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,1329.0947,0.010953354225267557,0.6044227312421858,Countries of Sub-Saharan Africa
227,WITCH 5.0,EN_INDCi2030_500f,4071.1978120166004,0.02700350070034452,1.7268066504057724,Countries of Sub-Saharan Africa
228,AIM/CGE 2.2,EN_NPi2020_400f,64790.27877940501,0.09221553033656019,60.51680586163784,Countries of centrally-planned Asia; primarily China
229,AIM/CGE 2.2,EN_NPi2020_500f,64065.82205291001,0.09061897204607265,59.84013325120308,Countries of centrally-planned Asia; primarily China
230,AIM/CGE 2.2,EN_NPi2020_600f,57776.653415225,0.08114667732342541,53.96578906488254,Countries of centrally-planned Asia; primarily China
231,GCAM 5.3,NGFS2_Divergent Net Zero Policies,83054.27282802001,0.10659729769798776,89.03368606116832,Countries of centrally-planned Asia; primarily China
232,GCAM 5.3,NGFS2_Net-Zero 2050,79383.274236,0.10131473258077298,85.09839733223905,Countries of centrally-planned Asia; primarily China
233,IMAGE 3.2,SSP1_SPA1_19I_D,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
234,IMAGE 3.2,SSP1_SPA1_19I_LI,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
235,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
236,IMAGE 3.2,SSP1_SPA1_19I_RE,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
237,IMAGE 3.2,SSP2_SPA2_19I_D,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
238,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
239,IMAGE 3.2,SSP2_SPA2_19I_RE,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
240,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
241,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
242,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
243,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
244,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
245,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
246,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
247,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
248,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
249,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
250,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
251,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
252,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
253,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
254,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
255,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
256,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
257,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
258,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
259,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
260,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
261,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
262,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
263,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
264,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,51392.22517480001,0.04672578589417815,55.769966731427694,Countries of centrally-planned Asia; primarily China
265,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,51392.22517480001,0.04672578589417815,55.769966731427694,Countries of centrally-planned Asia; primarily China
266,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,53348.048907950004,0.0485040219223047,57.89239330780791,Countries of centrally-planned Asia; primarily China
267,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,54828.33516725001,0.04984989751929723,59.498774723544535,Countries of centrally-planned Asia; primarily China
268,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,52894.25861079998,0.048091435989516935,57.39994781261828,Countries of centrally-planned Asia; primarily China
269,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,54935.380539900005,0.04994722312366292,59.6149385372564,Countries of centrally-planned Asia; primarily China
270,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,54935.380539900005,0.04994722312366292,59.6149385372564,Countries of centrally-planned Asia; primarily China
271,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,54990.4553684,0.04999729713280879,59.67470480234293,Countries of centrally-planned Asia; primarily China
272,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,55063.153829400006,0.050063394540647385,59.75359593300727,Countries of centrally-planned Asia; primarily China
273,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,56023.063614700004,0.05093614408299639,60.79527366945997,Countries of centrally-planned Asia; primarily China
274,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,51392.22517480001,0.04672578589417815,55.769966731427694,Countries of centrally-planned Asia; primarily China
275,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
276,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
277,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
278,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
279,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
280,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
281,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
282,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
283,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
284,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
285,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
286,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
287,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
288,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
289,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
290,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
291,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
292,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
293,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
294,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
295,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
296,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
297,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
298,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
299,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
300,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
301,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
302,REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
303,WITCH 5.0,EN_INDCi2030_500f,0.0,0.0,0.0,Countries of centrally-planned Asia; primarily China
304,AIM/CGE 2.2,EN_NPi2020_400f,64790.27877940501,0.4635821190919996,95.25963509704049,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
305,AIM/CGE 2.2,EN_NPi2020_500f,64065.82205291001,0.45496768144943034,94.19448327627926,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
306,AIM/CGE 2.2,EN_NPi2020_600f,57776.653415225,0.407384981318554,84.94766537741782,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
307,GCAM 5.3,NGFS2_Divergent Net Zero Policies,83054.27282802001,0.678770397798746,161.03154316319095,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
308,GCAM 5.3,NGFS2_Net-Zero 2050,79383.274236,0.6337923895054248,153.91391963108717,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
309,IMAGE 3.2,SSP1_SPA1_19I_D,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
310,IMAGE 3.2,SSP1_SPA1_19I_LI,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
311,IMAGE 3.2,SSP1_SPA1_19I_LIRE,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
312,IMAGE 3.2,SSP1_SPA1_19I_RE,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
313,IMAGE 3.2,SSP2_SPA2_19I_D,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
314,IMAGE 3.2,SSP2_SPA2_19I_LIRE,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
315,IMAGE 3.2,SSP2_SPA2_19I_RE,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
316,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
317,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
318,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
319,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
320,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
321,MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
322,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
323,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
324,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
325,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
326,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
327,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
328,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
329,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
330,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
331,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
332,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
333,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
334,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
335,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
336,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
337,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
338,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
339,MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
340,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_int_mc_50,51392.22517480001,0.19090824558715913,50.317950445901594,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
341,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_noint_mc_50,51392.22517480001,0.19090824558715913,50.317950445901594,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
342,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_100,53348.048907950004,0.1981736159787824,52.23289071849785,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
343,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_120,54828.33516725001,0.20367248026143608,53.68223389030762,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
344,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_80,52894.25861079998,0.19648790739293562,51.78858620342458,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
345,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB400,54935.380539900005,0.20407012495521765,53.78704164553023,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
346,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB450,54935.380539900005,0.20407012495521765,53.78704164553023,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
347,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB500,54990.4553684,0.2042747130917414,53.84096522019261,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
348,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB550,55063.153829400006,0.2045447682706538,53.91214403266181,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
349,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_lc_CB600,56023.063614700004,0.20811057427594087,54.85198839326259,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
350,MESSAGEix-GLOBIOM_GEI 1.0,SSP2_openres_mc_50,51392.22517480001,0.19090824558715913,50.317950445901594,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
351,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
352,REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
353,REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
354,REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
355,REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
356,REMIND-MAgPIE 1.7-3.0,CO_Bridge,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
357,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
358,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
359,REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
360,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
361,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
362,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
363,REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
364,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
365,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
366,REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
367,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
368,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
369,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
370,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
371,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
372,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
373,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
374,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
375,REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
376,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
377,REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,0.0,0.0,0.0,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc."
