,scenario,model,mean_value,mean_value_2050,region
205,EN_NPi2020_450f,WITCH 5.0,0.5275611320828537,0.6988709538192375,Countries of South Asia; primarily India
206,EN_NPi2020_500,WITCH 5.0,0.5478652861292903,0.7651902626376683,Countries of South Asia; primarily India
207,EN_NPi2020_500f,WITCH 5.0,0.5242896869751417,0.6922804874018582,Countries of South Asia; primarily India
208,SSP1_SPA1_19I_D,IMAGE 3.2,0.5157145857142371,0.9278839957219815,Countries of Sub-Saharan Africa
209,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.5347472010954514,0.9855352401546466,Countries of Sub-Saharan Africa
210,SSP1_SPA1_19I_LI,IMAGE 3.2,0.48455787857709937,0.8883146880962044,Countries of Sub-Saharan Africa
211,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.6789791606785228,1.05234167764015,Countries of Sub-Saharan Africa
212,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.7025468646011395,1.1164731211166352,Countries of Sub-Saharan Africa
213,SSP1_SPA1_19I_RE,IMAGE 3.2,0.6246111250089781,1.0779438884463792,Countries of Sub-Saharan Africa
214,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.6566761292400313,1.2328051671549665,Countries of Sub-Saharan Africa
215,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.5916468220122544,0.9835587926262191,Countries of Sub-Saharan Africa
216,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.7181084695769412,1.1349283199162445,Countries of Sub-Saharan Africa
217,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.7878610654451016,1.2161927358165037,Countries of Sub-Saharan Africa
218,SSP2_SPA2_19I_D,IMAGE 3.2,0.6381448476573893,1.050335846034456,Countries of Sub-Saharan Africa
219,SSP2_SPA2_19I_LI,IMAGE 3.2,0.5820771907307881,0.9880206502535274,Countries of Sub-Saharan Africa
220,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.8004055020743563,1.2295664650233338,Countries of Sub-Saharan Africa
221,SSP2_SPA2_19I_RE,IMAGE 3.2,0.8389321939211253,1.307152118417554,Countries of Sub-Saharan Africa
222,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.6641835270270539,0.9298116303775914,Countries of Sub-Saharan Africa
223,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6682840843953608,0.938588999269644,Countries of Sub-Saharan Africa
224,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.6135057274208506,0.8653538824919936,Countries of Sub-Saharan Africa
225,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.6606384653820848,0.9105865330622428,Countries of Sub-Saharan Africa
226,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.660966770716003,0.9139179169513144,Countries of Sub-Saharan Africa
227,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.611443428885183,0.8604083218871958,Countries of Sub-Saharan Africa
228,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.7285481049425536,1.011217154844917,Countries of Sub-Saharan Africa
229,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.7260179064811044,0.9996158342412029,Countries of Sub-Saharan Africa
230,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.7135394376485928,0.9688800687722823,Countries of Sub-Saharan Africa
231,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.7669189372846392,1.2148707001239636,Countries of Sub-Saharan Africa
232,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.6915361856635982,0.9247854056783842,Countries of Sub-Saharan Africa
233,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.7183032204919724,1.104828845404716,Countries of Sub-Saharan Africa
234,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.6941351968832772,0.9292577689188815,Countries of Sub-Saharan Africa
235,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.6797106055070679,0.9806762785062177,Countries of Sub-Saharan Africa
236,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.7063007688136307,1.0078687627948808,Countries of Sub-Saharan Africa
237,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.6009184887405362,0.860835425596696,Countries of Sub-Saharan Africa
238,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.7485718243371329,1.1126631409543641,Countries of Sub-Saharan Africa
239,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.7190417405804123,1.0464114881337834,Countries of Sub-Saharan Africa
240,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.7214777590396804,1.0502544039644508,Countries of Sub-Saharan Africa
241,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.6935072672901749,1.0051952883725745,Countries of Sub-Saharan Africa
242,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.6938455420233853,0.9324401680710137,Countries of Sub-Saharan Africa
243,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.6825553900856804,0.8880877940002472,Countries of Sub-Saharan Africa
244,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.6208837966985921,0.8267655676024717,Countries of Sub-Saharan Africa
245,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.7377548189345515,1.0395566149470103,Countries of Sub-Saharan Africa
246,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.713832352776223,0.9733884348821297,Countries of Sub-Saharan Africa
247,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.6978963697280578,0.940331751589591,Countries of Sub-Saharan Africa
248,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.6961743989715601,0.9341106069896843,Countries of Sub-Saharan Africa
249,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.6471165955949889,0.9163450520546413,Countries of Sub-Saharan Africa
250,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.6752621380512748,0.9440963188046103,Countries of Sub-Saharan Africa
251,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.6878210793242185,0.932479191634451,Countries of Sub-Saharan Africa
252,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.6854934038030023,0.8933397349228842,Countries of Sub-Saharan Africa
253,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.6941987286846294,1.0367323970860522,Countries of Sub-Saharan Africa
254,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.6455914388043491,0.9246644470606918,Countries of Sub-Saharan Africa
255,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,1.5260398681145886,1.8823401631244105,Countries of Sub-Saharan Africa
256,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,1.7303528546129783,2.1637946733283533,Countries of Sub-Saharan Africa
257,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,1.506208525771632,1.8905025006376164,Countries of Sub-Saharan Africa
258,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,1.6142870104034304,2.060543776111484,Countries of Sub-Saharan Africa
259,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,1.4374901818362673,1.8071683410790558,Countries of Sub-Saharan Africa
260,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,1.447963163491418,1.7704789024560663,Countries of Sub-Saharan Africa
261,CO_Bridge,REMIND-MAgPIE 1.7-3.0,1.401449505997932,1.7142604715378131,Countries of Sub-Saharan Africa
262,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,1.7086832531922473,2.1217742887026483,Countries of Sub-Saharan Africa
263,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,1.5619584369107042,1.9795485224404783,Countries of Sub-Saharan Africa
264,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,1.6481675535468094,2.0485944143845747,Countries of Sub-Saharan Africa
265,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,1.6049193579428513,1.9972312905339407,Countries of Sub-Saharan Africa
266,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,2.018481350407902,2.5156635643911556,Countries of Sub-Saharan Africa
267,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,1.447963163491418,1.7704789024560663,Countries of Sub-Saharan Africa
268,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,1.4374901818362673,1.8071683410790558,Countries of Sub-Saharan Africa
269,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,1.4124292315645763,1.7179826483182696,Countries of Sub-Saharan Africa
270,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,1.3682860071254817,1.6787924075332403,Countries of Sub-Saharan Africa
271,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,1.745174922963474,2.092863466361817,Countries of Sub-Saharan Africa
272,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,1.5432667017434778,1.9076956250418928,Countries of Sub-Saharan Africa
273,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,1.659604091762401,2.0247332837374206,Countries of Sub-Saharan Africa
274,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,1.6129817600511172,1.9786212319196013,Countries of Sub-Saharan Africa
275,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.7096137267752535,1.1366548333915492,Countries of Sub-Saharan Africa
276,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.7493811081300917,1.189000957864574,Countries of Sub-Saharan Africa
277,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,1.2010003638033329,1.4737736054103756,Countries of Sub-Saharan Africa
278,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,1.343199080868664,1.5935478639538432,Countries of Sub-Saharan Africa
279,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,1.3910016790407942,1.6306482868443102,Countries of Sub-Saharan Africa
280,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,1.3741783371457887,1.6039044069864183,Countries of Sub-Saharan Africa
281,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,1.3248080720022608,1.537915921219418,Countries of Sub-Saharan Africa
282,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,1.4092173447659802,1.8752611212204155,Countries of Sub-Saharan Africa
283,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,1.4178378603251742,1.8763751269107622,Countries of Sub-Saharan Africa
284,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,1.2550624982832936,1.4641437311625694,Countries of Sub-Saharan Africa
285,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,1.274234355483331,1.4907875064882514,Countries of Sub-Saharan Africa
286,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,1.2715336962215726,1.4844022492522,Countries of Sub-Saharan Africa
287,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,1.2505807262372717,1.4568828495839472,Countries of Sub-Saharan Africa
288,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,1.3980638074448068,1.6631944840980222,Countries of Sub-Saharan Africa
289,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,1.3698155424597265,1.6196065858302509,Countries of Sub-Saharan Africa
290,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,1.4383437199750297,2.0386800912324197,Countries of Sub-Saharan Africa
291,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,1.3040119339718363,1.5316359896411202,Countries of Sub-Saharan Africa
292,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,1.3301186994682856,1.7923681297354865,Countries of Sub-Saharan Africa
293,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,1.2560153727615075,1.4849278498474827,Countries of Sub-Saharan Africa
294,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,1.263158100075763,1.6286664679177743,Countries of Sub-Saharan Africa
295,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,1.2864461595966492,1.5847471112528613,Countries of Sub-Saharan Africa
296,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,1.2142884668939418,1.4438626260166758,Countries of Sub-Saharan Africa
297,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,1.2547939306652074,1.4679288529683516,Countries of Sub-Saharan Africa
298,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.872331404826336,1.1201367098048127,Countries of Sub-Saharan Africa
299,NGFS2_Net-Zero 2050,REMIND-MAgPIE 2.1-4.2,0.8530257157793018,1.1315847258933889,Countries of Sub-Saharan Africa
300,SusDev_SDP-PkBudg1000,REMIND-MAgPIE 2.1-4.2,0.7985329787079523,1.3578893401712724,Countries of Sub-Saharan Africa
301,SusDev_SSP1-PkBudg900,REMIND-MAgPIE 2.1-4.2,0.7483992544094339,1.2254094762550263,Countries of Sub-Saharan Africa
302,SusDev_SSP2-PkBudg900,REMIND-MAgPIE 2.1-4.2,1.2418096739376017,1.5798184144570266,Countries of Sub-Saharan Africa
303,DeepElec_SSP2_ HighRE_Budg900,REMIND-MAgPIE 2.1-4.3,0.7922713103907781,1.1146868137998491,Countries of Sub-Saharan Africa
304,DeepElec_SSP2_def_Budg1100,REMIND-MAgPIE 2.1-4.3,0.7066249421314239,0.938802048286286,Countries of Sub-Saharan Africa
305,DeepElec_SSP2_def_Budg900,REMIND-MAgPIE 2.1-4.3,0.7888623595784447,1.083708056451497,Countries of Sub-Saharan Africa
306,EN_INDCi2030_500f,WITCH 5.0,0.30348039154794676,0.42151742678631937,Countries of Sub-Saharan Africa
307,EN_NPi2020_400f,WITCH 5.0,0.22954496648143405,0.2782033764312061,Countries of Sub-Saharan Africa
308,EN_NPi2020_450,WITCH 5.0,0.2244936840243691,0.3182465038441521,Countries of Sub-Saharan Africa
309,EN_NPi2020_450f,WITCH 5.0,0.2250552535081124,0.2795253956040531,Countries of Sub-Saharan Africa
310,EN_NPi2020_500,WITCH 5.0,0.22513646079376454,0.30850726274729706,Countries of Sub-Saharan Africa
311,EN_NPi2020_500f,WITCH 5.0,0.22687955003848273,0.28346760079818195,Countries of Sub-Saharan Africa
312,SSP1_SPA1_19I_D,IMAGE 3.2,0.4041793027607604,0.6580361473243972,Countries of centrally-planned Asia; primarily China
313,SSP1_SPA1_19I_D_LB,IMAGE 3.2,0.4522192653503965,0.796607233391109,Countries of centrally-planned Asia; primarily China
314,SSP1_SPA1_19I_LI,IMAGE 3.2,0.4021832291056613,0.6816511570108716,Countries of centrally-planned Asia; primarily China
315,SSP1_SPA1_19I_LIRE,IMAGE 3.2,0.44395337268831364,0.6665233301411486,Countries of centrally-planned Asia; primarily China
316,SSP1_SPA1_19I_LIRE_LB,IMAGE 3.2,0.4711012973089084,0.7252886454566224,Countries of centrally-planned Asia; primarily China
317,SSP1_SPA1_19I_RE,IMAGE 3.2,0.40540808227122743,0.6778580751642304,Countries of centrally-planned Asia; primarily China
318,SSP1_SPA1_19I_RE_LB,IMAGE 3.2,0.5559363320471434,0.8688141904031509,Countries of centrally-planned Asia; primarily China
319,SSP2_SPA1_19I_D_LB,IMAGE 3.2,0.4212017357797518,0.620445074671418,Countries of centrally-planned Asia; primarily China
320,SSP2_SPA1_19I_LIRE_LB,IMAGE 3.2,0.47860275599510604,0.7160551356049943,Countries of centrally-planned Asia; primarily China
321,SSP2_SPA1_19I_RE_LB,IMAGE 3.2,0.5150534246209998,0.7465217093201013,Countries of centrally-planned Asia; primarily China
322,SSP2_SPA2_19I_D,IMAGE 3.2,0.4414927799059385,0.6551980223363272,Countries of centrally-planned Asia; primarily China
323,SSP2_SPA2_19I_LI,IMAGE 3.2,0.4072308028244025,0.6654067293138171,Countries of centrally-planned Asia; primarily China
324,SSP2_SPA2_19I_LIRE,IMAGE 3.2,0.5381904456183483,0.7822787297156185,Countries of centrally-planned Asia; primarily China
325,SSP2_SPA2_19I_RE,IMAGE 3.2,0.5175652632612348,0.7538516199523945,Countries of centrally-planned Asia; primarily China
326,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.2957224442407403,0.41362666698866757,Countries of centrally-planned Asia; primarily China
327,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.2900559652733742,0.40311420083697713,Countries of centrally-planned Asia; primarily China
328,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.27885359451061204,0.40380530073456156,Countries of centrally-planned Asia; primarily China
329,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.2900294850597398,0.3952057383878883,Countries of centrally-planned Asia; primarily China
330,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.2858583486704318,0.38322633861574706,Countries of centrally-planned Asia; primarily China
331,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.2762044946322539,0.39951149282059045,Countries of centrally-planned Asia; primarily China
332,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.2924206181463176,0.4300734826099806,Countries of centrally-planned Asia; primarily China
333,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.2886638771870838,0.4191167921058801,Countries of centrally-planned Asia; primarily China
334,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.28215110902604673,0.4026826537311358,Countries of centrally-planned Asia; primarily China
335,EN_NPi2020_450,MESSAGEix-GLOBIOM_1.1,0.31212901930896714,0.4664395091583812,Countries of centrally-planned Asia; primarily China
336,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.2774754554215959,0.3911785784326856,Countries of centrally-planned Asia; primarily China
337,EN_NPi2020_500,MESSAGEix-GLOBIOM_1.1,0.3079923036932632,0.46259900936545284,Countries of centrally-planned Asia; primarily China
338,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.2644821305025742,0.3670946871446478,Countries of centrally-planned Asia; primarily China
339,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.2932131717585037,0.43700348599005834,Countries of centrally-planned Asia; primarily China
340,EN_NPi2020_600_COV,MESSAGEix-GLOBIOM_1.1,0.2877793595770653,0.4117239985451982,Countries of centrally-planned Asia; primarily China
341,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.2827953677283073,0.40978406629473596,Countries of centrally-planned Asia; primarily China
342,EN_NPi2020_600_DR1p,MESSAGEix-GLOBIOM_1.1,0.3218728517754094,0.48102182852155095,Countries of centrally-planned Asia; primarily China
343,EN_NPi2020_600_DR2p,MESSAGEix-GLOBIOM_1.1,0.31755907847915477,0.47619361880479794,Countries of centrally-planned Asia; primarily China
344,EN_NPi2020_600_DR3p,MESSAGEix-GLOBIOM_1.1,0.3107964263549747,0.46549104668558355,Countries of centrally-planned Asia; primarily China
345,EN_NPi2020_600_DR4p,MESSAGEix-GLOBIOM_1.1,0.30160714281606615,0.4470452792374043,Countries of centrally-planned Asia; primarily China
346,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.2654644421555657,0.3698237668847716,Countries of centrally-planned Asia; primarily China
347,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.28060018224764943,0.3739128029407933,Countries of centrally-planned Asia; primarily China
348,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.25468084921077544,0.34172966232633784,Countries of centrally-planned Asia; primarily China
349,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.31405220345831564,0.45849525095552796,Countries of centrally-planned Asia; primarily China
350,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.2958355937641808,0.41541550001494204,Countries of centrally-planned Asia; primarily China
351,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.29285580507681575,0.4092188188990925,Countries of centrally-planned Asia; primarily China
352,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.2676235719694031,0.36838997508821336,Countries of centrally-planned Asia; primarily China
353,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.2801475097499509,0.412433718658678,Countries of centrally-planned Asia; primarily China
354,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.2826916777444461,0.3941495338443898,Countries of centrally-planned Asia; primarily China
355,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.26578123239734647,0.37321974342479813,Countries of centrally-planned Asia; primarily China
356,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.27973880381123567,0.36882512290051805,Countries of centrally-planned Asia; primarily China
357,NGFS2_Divergent Net Zero Policies,MESSAGEix-GLOBIOM_1.1,0.25547614669979457,0.39041314203555255,Countries of centrally-planned Asia; primarily China
358,NGFS2_Net-Zero 2050,MESSAGEix-GLOBIOM_1.1,0.2508951624727159,0.3621489262539348,Countries of centrally-planned Asia; primarily China
359,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,1.0066816658942712,1.208840933520924,Countries of centrally-planned Asia; primarily China
360,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,1.074887916749255,1.3148227190990351,Countries of centrally-planned Asia; primarily China
361,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,1.0432048552236948,1.304170590725475,Countries of centrally-planned Asia; primarily China
362,CD-LINKS_NPi2020_400,REMIND-MAgPIE 1.7-3.0,1.128239914980079,1.4589564557598758,Countries of centrally-planned Asia; primarily China
363,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,0.9936169508558904,1.1826162945989553,Countries of centrally-planned Asia; primarily China
364,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,0.9537503997999709,1.077936488538032,Countries of centrally-planned Asia; primarily China
365,CO_Bridge,REMIND-MAgPIE 1.7-3.0,0.9171716004898559,1.0688660924876505,Countries of centrally-planned Asia; primarily China
366,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.9681228282170563,1.0503141496111068,Countries of centrally-planned Asia; primarily China
367,PEP_1p5C_full_eff,REMIND-MAgPIE 1.7-3.0,1.0021991281395055,1.1850098158041988,Countries of centrally-planned Asia; primarily China
368,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.9541850115510706,1.0629142125272404,Countries of centrally-planned Asia; primarily China
369,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.9656225912171276,1.11452752854359,Countries of centrally-planned Asia; primarily China
370,PEP_1p5C_red_eff,REMIND-MAgPIE 1.7-3.0,0.9534470739382286,0.9050504995533559,Countries of centrally-planned Asia; primarily China
371,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,0.9537503997999709,1.077936488538032,Countries of centrally-planned Asia; primarily China
372,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,0.9936169508558904,1.1826162945989553,Countries of centrally-planned Asia; primarily China
373,PEP_2C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,0.936652239503402,1.0699068646976615,Countries of centrally-planned Asia; primarily China
374,PEP_2C_full_netzero,REMIND-MAgPIE 1.7-3.0,0.9481430865272102,1.1217649531591378,Countries of centrally-planned Asia; primarily China
375,PEP_2C_red_NDC,REMIND-MAgPIE 1.7-3.0,0.9388328565043467,0.9300557557450094,Countries of centrally-planned Asia; primarily China
376,PEP_2C_red_eff,REMIND-MAgPIE 1.7-3.0,0.991777926801005,1.12730239622283,Countries of centrally-planned Asia; primarily China
377,PEP_2C_red_goodpractice,REMIND-MAgPIE 1.7-3.0,0.934464492089638,0.9814970891074409,Countries of centrally-planned Asia; primarily China
378,PEP_2C_red_netzero,REMIND-MAgPIE 1.7-3.0,0.9525628057317714,1.0473760080944883,Countries of centrally-planned Asia; primarily China
379,CEMICS_SSP1-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.4617227961148502,0.7823091033878109,Countries of centrally-planned Asia; primarily China
380,CEMICS_SSP1-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.5026882928961351,0.8705968426416156,Countries of centrally-planned Asia; primarily China
381,CEMICS_SSP2-1p5C-fullCDR,REMIND-MAgPIE 2.1-4.2,0.7250937939966096,1.0142685830989713,Countries of centrally-planned Asia; primarily China
382,CEMICS_SSP2-1p5C-minCDR,REMIND-MAgPIE 2.1-4.2,0.8171039303042987,1.157746243009107,Countries of centrally-planned Asia; primarily China
383,EN_INDCi2030_300f,REMIND-MAgPIE 2.1-4.2,0.6831056710520961,0.7421758383030119,Countries of centrally-planned Asia; primarily China
384,EN_INDCi2030_400f,REMIND-MAgPIE 2.1-4.2,0.6775833094707946,0.747133408479587,Countries of centrally-planned Asia; primarily China
385,EN_INDCi2030_500f,REMIND-MAgPIE 2.1-4.2,0.6710827286871448,0.7496661247172371,Countries of centrally-planned Asia; primarily China
386,EN_INDCi2030_600_COV,REMIND-MAgPIE 2.1-4.2,0.6655714381508098,0.8899483763488822,Countries of centrally-planned Asia; primarily China
387,EN_INDCi2030_600_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.6522533951570382,0.8689075752043277,Countries of centrally-planned Asia; primarily China
388,EN_INDCi2030_600f,REMIND-MAgPIE 2.1-4.2,0.6584734436244091,0.7442552692380373,Countries of centrally-planned Asia; primarily China
389,EN_INDCi2030_600f_COV,REMIND-MAgPIE 2.1-4.2,0.6111423235491847,0.7105754562633344,Countries of centrally-planned Asia; primarily China
390,EN_INDCi2030_600f_COV_NDCp,REMIND-MAgPIE 2.1-4.2,0.6093829506313283,0.7077538087070268,Countries of centrally-planned Asia; primarily China
391,EN_INDCi2030_600f_NDCp,REMIND-MAgPIE 2.1-4.2,0.658758567621332,0.74445876195423,Countries of centrally-planned Asia; primarily China
392,EN_NPi2020_200f,REMIND-MAgPIE 2.1-4.2,0.7447384486560318,0.9018937802820766,Countries of centrally-planned Asia; primarily China
393,EN_NPi2020_300f,REMIND-MAgPIE 2.1-4.2,0.7338081631973226,0.8947851331548917,Countries of centrally-planned Asia; primarily China
394,EN_NPi2020_400,REMIND-MAgPIE 2.1-4.2,0.7023099738477531,0.996467235159777,Countries of centrally-planned Asia; primarily China
395,EN_NPi2020_400f,REMIND-MAgPIE 2.1-4.2,0.7199670564080596,0.8922154732138134,Countries of centrally-planned Asia; primarily China
396,EN_NPi2020_500,REMIND-MAgPIE 2.1-4.2,0.6759285180658117,0.9178402781179515,Countries of centrally-planned Asia; primarily China
397,EN_NPi2020_500f,REMIND-MAgPIE 2.1-4.2,0.7176270315196466,0.8880552182825665,Countries of centrally-planned Asia; primarily China
398,EN_NPi2020_600,REMIND-MAgPIE 2.1-4.2,0.6701557252704782,0.9048585596571346,Countries of centrally-planned Asia; primarily China
399,EN_NPi2020_600_COV,REMIND-MAgPIE 2.1-4.2,0.6582890163712241,0.8725275359878157,Countries of centrally-planned Asia; primarily China
400,EN_NPi2020_600f,REMIND-MAgPIE 2.1-4.2,0.7087037590089084,0.8759697253773072,Countries of centrally-planned Asia; primarily China
401,EN_NPi2020_600f_COV,REMIND-MAgPIE 2.1-4.2,0.6634697112470419,0.8450462664167575,Countries of centrally-planned Asia; primarily China
402,NGFS2_Divergent Net Zero Policies,REMIND-MAgPIE 2.1-4.2,0.5303058629285469,0.7629478817341502,Countries of centrally-planned Asia; primarily China
