,scenario,model,mean_value,mean_value_2050,region
840,SSP2_SPA2_45I_LIRE,IMAGE 3.2,0.6714021483669286,1.0773765729123217,Countries of Sub-Saharan Africa
841,SSP2_SPA2_45I_RE,IMAGE 3.2,0.7132250242753014,1.1230670038658959,Countries of Sub-Saharan Africa
842,SSP3-baseline,IMAGE 3.2,1.1063347095120482,1.1514711071457089,Countries of Sub-Saharan Africa
843,SSP4-baseline,IMAGE 3.2,1.0587540990984339,1.2855705188105309,Countries of Sub-Saharan Africa
844,SSP5-baseline,IMAGE 3.2,0.6496266252805953,0.9616409764730238,Countries of Sub-Saharan Africa
845,EN_INDCi2030_1000f,MESSAGEix-GLOBIOM_1.1,0.6075941244140909,0.8365636937120577,Countries of Sub-Saharan Africa
846,EN_INDCi2030_1000f_NDCp,MESSAGEix-GLOBIOM_1.1,0.6069644958514577,0.8352135445199672,Countries of Sub-Saharan Africa
847,EN_INDCi2030_1200,MESSAGEix-GLOBIOM_1.1,0.6002444718900508,0.8268662427600375,Countries of Sub-Saharan Africa
848,EN_INDCi2030_1200_NDCp,MESSAGEix-GLOBIOM_1.1,0.599666421586221,0.8243502023525116,Countries of Sub-Saharan Africa
849,EN_INDCi2030_1200f,MESSAGEix-GLOBIOM_1.1,0.5925582654666349,0.7959024995176164,Countries of Sub-Saharan Africa
850,EN_INDCi2030_1200f_COV,MESSAGEix-GLOBIOM_1.1,0.6239008834698734,0.8162220685110206,Countries of Sub-Saharan Africa
851,EN_INDCi2030_1200f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6286477490011821,0.8279165788592233,Countries of Sub-Saharan Africa
852,EN_INDCi2030_1200f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5898072841070161,0.7914828438835568,Countries of Sub-Saharan Africa
853,EN_INDCi2030_1400,MESSAGEix-GLOBIOM_1.1,0.5846526727959207,0.7892597736933438,Countries of Sub-Saharan Africa
854,EN_INDCi2030_1400_COV,MESSAGEix-GLOBIOM_1.1,0.609689938887136,0.8041297963026941,Countries of Sub-Saharan Africa
855,EN_INDCi2030_1400_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6079969667346199,0.8009830850076531,Countries of Sub-Saharan Africa
856,EN_INDCi2030_1400_NDCp,MESSAGEix-GLOBIOM_1.1,0.5864229393913725,0.7918692783285265,Countries of Sub-Saharan Africa
857,EN_INDCi2030_1400f,MESSAGEix-GLOBIOM_1.1,0.5924220707922145,0.787517904250169,Countries of Sub-Saharan Africa
858,EN_INDCi2030_1400f_COV,MESSAGEix-GLOBIOM_1.1,0.6229367359192716,0.81306571099722,Countries of Sub-Saharan Africa
859,EN_INDCi2030_1400f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6252287001795256,0.8215552814974734,Countries of Sub-Saharan Africa
860,EN_INDCi2030_1400f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5907667715667242,0.7844670814565027,Countries of Sub-Saharan Africa
861,EN_INDCi2030_1600,MESSAGEix-GLOBIOM_1.1,0.5789040634770106,0.7716318429012469,Countries of Sub-Saharan Africa
862,EN_INDCi2030_1600_COV,MESSAGEix-GLOBIOM_1.1,0.6023044160900342,0.7935650286632998,Countries of Sub-Saharan Africa
863,EN_INDCi2030_1600_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6079257955816142,0.8035925887403688,Countries of Sub-Saharan Africa
864,EN_INDCi2030_1600_NDCp,MESSAGEix-GLOBIOM_1.1,0.5856397701928172,0.7846766092039728,Countries of Sub-Saharan Africa
865,EN_INDCi2030_1600f,MESSAGEix-GLOBIOM_1.1,0.584118332300646,0.7695867918568655,Countries of Sub-Saharan Africa
866,EN_INDCi2030_1600f_COV,MESSAGEix-GLOBIOM_1.1,0.6131954629592489,0.7969626809902753,Countries of Sub-Saharan Africa
867,EN_INDCi2030_1600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6160412521916223,0.8000157128337648,Countries of Sub-Saharan Africa
868,EN_INDCi2030_1600f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5837646117798019,0.7676770107413965,Countries of Sub-Saharan Africa
869,EN_INDCi2030_1800,MESSAGEix-GLOBIOM_1.1,0.5764582360819207,0.76241205187045,Countries of Sub-Saharan Africa
870,EN_INDCi2030_1800_COV,MESSAGEix-GLOBIOM_1.1,0.5951491268814351,0.7812028124502751,Countries of Sub-Saharan Africa
871,EN_INDCi2030_1800_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5941510249246158,0.7776308455420946,Countries of Sub-Saharan Africa
872,EN_INDCi2030_1800_NDCp,MESSAGEix-GLOBIOM_1.1,0.5739438810865708,0.7593289674928068,Countries of Sub-Saharan Africa
873,EN_INDCi2030_1800f,MESSAGEix-GLOBIOM_1.1,0.5697214578809567,0.7540292356918917,Countries of Sub-Saharan Africa
874,EN_INDCi2030_1800f_COV,MESSAGEix-GLOBIOM_1.1,0.5934853106041882,0.7693116451910185,Countries of Sub-Saharan Africa
875,EN_INDCi2030_1800f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5948565695063304,0.773294525388228,Countries of Sub-Saharan Africa
876,EN_INDCi2030_1800f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5686813814050039,0.7514958402194327,Countries of Sub-Saharan Africa
877,EN_INDCi2030_2000,MESSAGEix-GLOBIOM_1.1,0.5550538651649143,0.7417843475471647,Countries of Sub-Saharan Africa
878,EN_INDCi2030_2000_COV,MESSAGEix-GLOBIOM_1.1,0.5789169013242556,0.7688726797544112,Countries of Sub-Saharan Africa
879,EN_INDCi2030_2000_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5806282544865284,0.7741435070168059,Countries of Sub-Saharan Africa
880,EN_INDCi2030_2000_NDCp,MESSAGEix-GLOBIOM_1.1,0.5504552501902626,0.7334594579446481,Countries of Sub-Saharan Africa
881,EN_INDCi2030_2000f,MESSAGEix-GLOBIOM_1.1,0.549430065776997,0.729850748810448,Countries of Sub-Saharan Africa
882,EN_INDCi2030_2000f_COV,MESSAGEix-GLOBIOM_1.1,0.5753567779838316,0.7623618212889807,Countries of Sub-Saharan Africa
883,EN_INDCi2030_2000f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5774991753704216,0.7684773316336687,Countries of Sub-Saharan Africa
884,EN_INDCi2030_2000f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5510370713898081,0.7325808901059416,Countries of Sub-Saharan Africa
885,EN_INDCi2030_2500,MESSAGEix-GLOBIOM_1.1,0.5286401469462577,0.7148986368254606,Countries of Sub-Saharan Africa
886,EN_INDCi2030_2500_COV,MESSAGEix-GLOBIOM_1.1,0.547842311314605,0.7379467653660229,Countries of Sub-Saharan Africa
887,EN_INDCi2030_2500_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5501328910028097,0.7429185271314512,Countries of Sub-Saharan Africa
888,EN_INDCi2030_2500_NDCp,MESSAGEix-GLOBIOM_1.1,0.5268805323333557,0.7124428179455119,Countries of Sub-Saharan Africa
889,EN_INDCi2030_2500f,MESSAGEix-GLOBIOM_1.1,0.5268878447376515,0.7124185838454313,Countries of Sub-Saharan Africa
890,EN_INDCi2030_2500f_COV,MESSAGEix-GLOBIOM_1.1,0.5473533350936148,0.7389929087147644,Countries of Sub-Saharan Africa
891,EN_INDCi2030_2500f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.551022539598837,0.7456353580310016,Countries of Sub-Saharan Africa
892,EN_INDCi2030_2500f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5269612205985921,0.712828581198805,Countries of Sub-Saharan Africa
893,EN_INDCi2030_3000,MESSAGEix-GLOBIOM_1.1,0.5158434648544787,0.7249065902698019,Countries of Sub-Saharan Africa
894,EN_INDCi2030_3000_COV,MESSAGEix-GLOBIOM_1.1,0.5356162498348762,0.7396397627382292,Countries of Sub-Saharan Africa
895,EN_INDCi2030_3000_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5374336866790329,0.7439960163757097,Countries of Sub-Saharan Africa
896,EN_INDCi2030_3000_NDCp,MESSAGEix-GLOBIOM_1.1,0.516121303448021,0.7249668915382871,Countries of Sub-Saharan Africa
897,EN_INDCi2030_3000f,MESSAGEix-GLOBIOM_1.1,0.5176914004826614,0.7294424945414424,Countries of Sub-Saharan Africa
898,EN_INDCi2030_3000f_COV,MESSAGEix-GLOBIOM_1.1,0.5349674661309037,0.7385354012402023,Countries of Sub-Saharan Africa
899,EN_INDCi2030_3000f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.539557000516756,0.7499327759014034,Countries of Sub-Saharan Africa
900,EN_INDCi2030_3000f_NDCp,MESSAGEix-GLOBIOM_1.1,0.5151025343922717,0.7239282242525554,Countries of Sub-Saharan Africa
901,EN_INDCi2030_600f_COV,MESSAGEix-GLOBIOM_1.1,0.6641835270270539,0.9298116303775914,Countries of Sub-Saharan Africa
902,EN_INDCi2030_600f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.6682840843953608,0.938588999269644,Countries of Sub-Saharan Africa
903,EN_INDCi2030_700f,MESSAGEix-GLOBIOM_1.1,0.6135057274208506,0.8653538824919936,Countries of Sub-Saharan Africa
904,EN_INDCi2030_700f_COV,MESSAGEix-GLOBIOM_1.1,0.6606384653820848,0.9105865330622428,Countries of Sub-Saharan Africa
905,EN_INDCi2030_700f_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.660966770716003,0.9139179169513144,Countries of Sub-Saharan Africa
906,EN_INDCi2030_700f_NDCp,MESSAGEix-GLOBIOM_1.1,0.611443428885183,0.8604083218871958,Countries of Sub-Saharan Africa
907,EN_INDCi2100,MESSAGEix-GLOBIOM_1.1,0.4744762648579974,0.7084782796872133,Countries of Sub-Saharan Africa
908,EN_INDCi2100_COV,MESSAGEix-GLOBIOM_1.1,0.5020946601731491,0.7264351769958328,Countries of Sub-Saharan Africa
909,EN_INDCi2100_COV_NDCp,MESSAGEix-GLOBIOM_1.1,0.5116954243812438,0.7444711652039862,Countries of Sub-Saharan Africa
910,EN_INDCi2100_NDCp,MESSAGEix-GLOBIOM_1.1,0.4712180910357939,0.7015564657837609,Countries of Sub-Saharan Africa
911,EN_NPi2020_1000f_DR10p,MESSAGEix-GLOBIOM_1.1,0.595275346744765,0.762716023861647,Countries of Sub-Saharan Africa
912,EN_NPi2020_1200f,MESSAGEix-GLOBIOM_1.1,0.6113987543446613,0.7940792915146885,Countries of Sub-Saharan Africa
913,EN_NPi2020_1200f_COV,MESSAGEix-GLOBIOM_1.1,0.640065382029485,0.8227727714853268,Countries of Sub-Saharan Africa
914,EN_NPi2020_1400,MESSAGEix-GLOBIOM_1.1,0.6133163295920586,0.8219583514718927,Countries of Sub-Saharan Africa
915,EN_NPi2020_1400_COV,MESSAGEix-GLOBIOM_1.1,0.6218973307304547,0.8078806278456698,Countries of Sub-Saharan Africa
916,EN_NPi2020_1400f,MESSAGEix-GLOBIOM_1.1,0.6031568789537033,0.7847314794328255,Countries of Sub-Saharan Africa
917,EN_NPi2020_1400f_COV,MESSAGEix-GLOBIOM_1.1,0.6287633739873478,0.8023928877019303,Countries of Sub-Saharan Africa
918,EN_NPi2020_1600,MESSAGEix-GLOBIOM_1.1,0.5928777606143778,0.7849165503767603,Countries of Sub-Saharan Africa
919,EN_NPi2020_1600_COV,MESSAGEix-GLOBIOM_1.1,0.5999664389155527,0.7827465781308727,Countries of Sub-Saharan Africa
920,EN_NPi2020_1600f,MESSAGEix-GLOBIOM_1.1,0.5846334631085741,0.7612577602680998,Countries of Sub-Saharan Africa
921,EN_NPi2020_1600f_COV,MESSAGEix-GLOBIOM_1.1,0.609845526622242,0.7821114630999941,Countries of Sub-Saharan Africa
922,EN_NPi2020_1800,MESSAGEix-GLOBIOM_1.1,0.5658681258583654,0.7480235195417997,Countries of Sub-Saharan Africa
923,EN_NPi2020_1800_COV,MESSAGEix-GLOBIOM_1.1,0.5841239364821286,0.7641572128227154,Countries of Sub-Saharan Africa
924,EN_NPi2020_1800f,MESSAGEix-GLOBIOM_1.1,0.5669509096824054,0.7464086403364872,Countries of Sub-Saharan Africa
925,EN_NPi2020_1800f_COV,MESSAGEix-GLOBIOM_1.1,0.5927466919636698,0.7662667856758065,Countries of Sub-Saharan Africa
926,EN_NPi2020_2000,MESSAGEix-GLOBIOM_1.1,0.5557912708379685,0.7366009606636446,Countries of Sub-Saharan Africa
927,EN_NPi2020_2000_COV,MESSAGEix-GLOBIOM_1.1,0.5657467006511323,0.7447659022784121,Countries of Sub-Saharan Africa
928,EN_NPi2020_2000f,MESSAGEix-GLOBIOM_1.1,0.545828119568,0.7213683445808328,Countries of Sub-Saharan Africa
929,EN_NPi2020_2000f_COV,MESSAGEix-GLOBIOM_1.1,0.5677641207926998,0.7384145605866429,Countries of Sub-Saharan Africa
930,EN_NPi2020_200f,MESSAGEix-GLOBIOM_1.1,0.7285481049425536,1.011217154844917,Countries of Sub-Saharan Africa
931,EN_NPi2020_2500,MESSAGEix-GLOBIOM_1.1,0.5382660811644494,0.7309981224529888,Countries of Sub-Saharan Africa
932,EN_NPi2020_2500_COV,MESSAGEix-GLOBIOM_1.1,0.5492037518608505,0.7393083101354153,Countries of Sub-Saharan Africa
933,EN_NPi2020_2500f,MESSAGEix-GLOBIOM_1.1,0.5353640548696866,0.7287948448595916,Countries of Sub-Saharan Africa
934,EN_NPi2020_2500f_COV,MESSAGEix-GLOBIOM_1.1,0.5481073919252905,0.7381176165457296,Countries of Sub-Saharan Africa
935,EN_NPi2020_3000,MESSAGEix-GLOBIOM_1.1,0.5239978585753486,0.7394699411567603,Countries of Sub-Saharan Africa
936,EN_NPi2020_3000_COV,MESSAGEix-GLOBIOM_1.1,0.537238908173244,0.7381442473337012,Countries of Sub-Saharan Africa
937,EN_NPi2020_3000f,MESSAGEix-GLOBIOM_1.1,0.5230120860758553,0.7370461663727974,Countries of Sub-Saharan Africa
938,EN_NPi2020_3000f_COV,MESSAGEix-GLOBIOM_1.1,0.5340137963094059,0.7382455932097812,Countries of Sub-Saharan Africa
939,EN_NPi2020_300f,MESSAGEix-GLOBIOM_1.1,0.7260179064811044,0.9996158342412029,Countries of Sub-Saharan Africa
940,EN_NPi2020_400f,MESSAGEix-GLOBIOM_1.1,0.7135394376485928,0.9688800687722823,Countries of Sub-Saharan Africa
941,EN_NPi2020_450f,MESSAGEix-GLOBIOM_1.1,0.6915361856635982,0.9247854056783842,Countries of Sub-Saharan Africa
942,EN_NPi2020_500f,MESSAGEix-GLOBIOM_1.1,0.6941351968832772,0.9292577689188815,Countries of Sub-Saharan Africa
943,EN_NPi2020_600,MESSAGEix-GLOBIOM_1.1,0.6797106055070679,0.9806762785062177,Countries of Sub-Saharan Africa
944,EN_NPi2020_600_DR10p,MESSAGEix-GLOBIOM_1.1,0.6009184887405362,0.860835425596696,Countries of Sub-Saharan Africa
945,EN_NPi2020_600f,MESSAGEix-GLOBIOM_1.1,0.6938455420233853,0.9324401680710137,Countries of Sub-Saharan Africa
946,EN_NPi2020_600f_COV,MESSAGEix-GLOBIOM_1.1,0.6825553900856804,0.8880877940002472,Countries of Sub-Saharan Africa
947,EN_NPi2020_600f_DR10p,MESSAGEix-GLOBIOM_1.1,0.6208837966985921,0.8267655676024717,Countries of Sub-Saharan Africa
948,EN_NPi2020_600f_DR1p,MESSAGEix-GLOBIOM_1.1,0.7377548189345515,1.0395566149470103,Countries of Sub-Saharan Africa
949,EN_NPi2020_600f_DR2p,MESSAGEix-GLOBIOM_1.1,0.713832352776223,0.9733884348821297,Countries of Sub-Saharan Africa
950,EN_NPi2020_600f_DR3p,MESSAGEix-GLOBIOM_1.1,0.6978963697280578,0.940331751589591,Countries of Sub-Saharan Africa
951,EN_NPi2020_600f_DR4p,MESSAGEix-GLOBIOM_1.1,0.6961743989715601,0.9341106069896843,Countries of Sub-Saharan Africa
952,EN_NPi2020_700,MESSAGEix-GLOBIOM_1.1,0.6471165955949889,0.9163450520546413,Countries of Sub-Saharan Africa
953,EN_NPi2020_700_COV,MESSAGEix-GLOBIOM_1.1,0.6752621380512748,0.9440963188046103,Countries of Sub-Saharan Africa
954,EN_NPi2020_700f,MESSAGEix-GLOBIOM_1.1,0.6878210793242185,0.932479191634451,Countries of Sub-Saharan Africa
955,EN_NPi2020_700f_COV,MESSAGEix-GLOBIOM_1.1,0.6854934038030023,0.8933397349228842,Countries of Sub-Saharan Africa
956,EN_NPi2100,MESSAGEix-GLOBIOM_1.1,0.4749864283331877,0.7058928006060176,Countries of Sub-Saharan Africa
957,EN_NPi2100_COV,MESSAGEix-GLOBIOM_1.1,0.5037803173638031,0.735395469390006,Countries of Sub-Saharan Africa
958,EN_NoPolicy,MESSAGEix-GLOBIOM_1.1,0.46944204377689147,0.7155801610306389,Countries of Sub-Saharan Africa
959,NGFS2_Current Policies,MESSAGEix-GLOBIOM_1.1,0.4419992005280802,0.6587640987539998,Countries of Sub-Saharan Africa
960,NGFS2_Nationally Determined Contributions (NDCs),MESSAGEix-GLOBIOM_1.1,0.4768189402837759,0.6761495477518094,Countries of Sub-Saharan Africa
961,COV_GreenPush,MESSAGEix-GLOBIOM_1.2,0.4496572096507177,0.6585912119268186,Countries of Sub-Saharan Africa
962,COV_GreenPush_max_GDP,MESSAGEix-GLOBIOM_1.2,0.4681537579787843,0.6990623480057563,Countries of Sub-Saharan Africa
963,COV_GreenPush_min_GDP,MESSAGEix-GLOBIOM_1.2,0.4393268096667643,0.6442640902546577,Countries of Sub-Saharan Africa
964,COV_NoPolicyNoCOVID,MESSAGEix-GLOBIOM_1.2,0.458276572148823,0.68818004714992,Countries of Sub-Saharan Africa
965,COV_Restore,MESSAGEix-GLOBIOM_1.2,0.47498418391495956,0.7004348632196076,Countries of Sub-Saharan Africa
966,COV_SelfReliance,MESSAGEix-GLOBIOM_1.2,0.503949704675112,0.7442993753677012,Countries of Sub-Saharan Africa
967,COV_SelfReliance_max_GDP,MESSAGEix-GLOBIOM_1.2,0.5139831019947585,0.7655470791249077,Countries of Sub-Saharan Africa
968,COV_SelfReliance_min_GDP,MESSAGEix-GLOBIOM_1.2,0.4774630129986772,0.694161106796059,Countries of Sub-Saharan Africa
969,COV_SmartUse,MESSAGEix-GLOBIOM_1.2,0.4732218908699743,0.6919247971866479,Countries of Sub-Saharan Africa
970,SSP2_int_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5593435257037316,0.7373070991577739,Countries of Sub-Saharan Africa
971,SSP2_int_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5664646680955454,0.7637879573255331,Countries of Sub-Saharan Africa
972,SSP2_int_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.6741250358702069,0.915801938789979,Countries of Sub-Saharan Africa
973,SSP2_noint_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5578539368595713,0.735576620241587,Countries of Sub-Saharan Africa
974,SSP2_noint_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5611120498448589,0.755550383047541,Countries of Sub-Saharan Africa
975,SSP2_noint_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.6659494161715444,0.9013657201644882,Countries of Sub-Saharan Africa
976,SSP2_openres_lc_100,MESSAGEix-GLOBIOM_GEI 1.0,0.7052128911215519,0.9184397638008219,Countries of Sub-Saharan Africa
977,SSP2_openres_lc_120,MESSAGEix-GLOBIOM_GEI 1.0,0.7229771955925108,0.9591525239564483,Countries of Sub-Saharan Africa
978,SSP2_openres_lc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.5769532153864483,0.7653676230518802,Countries of Sub-Saharan Africa
979,SSP2_openres_lc_80,MESSAGEix-GLOBIOM_GEI 1.0,0.6857166263575372,0.8920529586471606,Countries of Sub-Saharan Africa
980,SSP2_openres_lc_CB400,MESSAGEix-GLOBIOM_GEI 1.0,0.7846779462845489,1.093205203077999,Countries of Sub-Saharan Africa
981,SSP2_openres_lc_CB450,MESSAGEix-GLOBIOM_GEI 1.0,0.7800297909343649,1.0857059331526364,Countries of Sub-Saharan Africa
982,SSP2_openres_lc_CB500,MESSAGEix-GLOBIOM_GEI 1.0,0.7703663270359309,1.0633804388353896,Countries of Sub-Saharan Africa
983,SSP2_openres_lc_CB550,MESSAGEix-GLOBIOM_GEI 1.0,0.7648690890910965,1.0499184440818232,Countries of Sub-Saharan Africa
984,SSP2_openres_lc_CB600,MESSAGEix-GLOBIOM_GEI 1.0,0.7467703311418057,1.0105513816585545,Countries of Sub-Saharan Africa
985,SSP2_openres_mc_15,MESSAGEix-GLOBIOM_GEI 1.0,0.58024908451039,0.7790799478661457,Countries of Sub-Saharan Africa
986,SSP2_openres_mc_50,MESSAGEix-GLOBIOM_GEI 1.0,0.7187985625829694,0.9545561915582872,Countries of Sub-Saharan Africa
987,CEMICS_NPI,REMIND 2.1,0.8248665242604586,0.9615224722739943,Countries of Sub-Saharan Africa
988,LeastTotalCost_Base_brkLR15_SSP1_P50,REMIND 2.1,0.4269616208907734,0.6744592923188231,Countries of Sub-Saharan Africa
989,LeastTotalCost_Base_brkLR15_SSP2_P50,REMIND 2.1,0.732189812145579,0.8413905688583684,Countries of Sub-Saharan Africa
990,LeastTotalCost_Base_brkLR15_SSP5_P50,REMIND 2.1,0.6068738120144571,0.8612039314867677,Countries of Sub-Saharan Africa
991,LeastTotalCost_Base_brkSR15_SSP1_P50,REMIND 2.1,0.42522524102152226,0.6846725495264048,Countries of Sub-Saharan Africa
992,LeastTotalCost_Base_brkSR15_SSP2_P50,REMIND 2.1,0.7421911584458782,0.8856415627557135,Countries of Sub-Saharan Africa
993,LeastTotalCost_Base_brkSR15_SSP5_P50,REMIND 2.1,0.618334409583249,0.9327944478806318,Countries of Sub-Saharan Africa
994,LeastTotalCost_LTC_brkSR15_SSP1_P50,REMIND 2.1,0.5632246292973189,0.911392782262089,Countries of Sub-Saharan Africa
995,LeastTotalCost_NDC_brkLR15_SSP2_P50,REMIND 2.1,0.9119133261966831,1.1570722013920798,Countries of Sub-Saharan Africa
996,LeastTotalCost_NDC_brkSR15_SSP2_P50,REMIND 2.1,0.8803818560747003,1.1213333222828301,Countries of Sub-Saharan Africa
997,LeastTotalCost_NPi_brkLR15_SSP1_P50,REMIND 2.1,0.46859362280618566,0.7443536003990621,Countries of Sub-Saharan Africa
998,LeastTotalCost_NPi_brkLR15_SSP2_P50,REMIND 2.1,0.7710941985404399,0.9322218346549029,Countries of Sub-Saharan Africa
999,LeastTotalCost_NPi_brkLR15_SSP5_P50,REMIND 2.1,0.6402366955468263,0.9257857629809618,Countries of Sub-Saharan Africa
1000,LeastTotalCost_NPi_brkSR15_SSP1_P50,REMIND 2.1,0.4668102973772166,0.7509656618474845,Countries of Sub-Saharan Africa
1001,LeastTotalCost_NPi_brkSR15_SSP2_P50,REMIND 2.1,0.7471944746875118,0.9233054025798705,Countries of Sub-Saharan Africa
1002,LeastTotalCost_NPi_brkSR15_SSP5_P50,REMIND 2.1,0.6401687566447207,0.9680031631123734,Countries of Sub-Saharan Africa
1003,R2p1_SSP1-Base,REMIND 2.1,0.46438230877431064,0.7199904331636803,Countries of Sub-Saharan Africa
1004,R2p1_SSP1-NDC,REMIND 2.1,0.5816524976032666,0.9379889954227077,Countries of Sub-Saharan Africa
1005,R2p1_SSP1-NPi,REMIND 2.1,0.4998980436787014,0.7879046477951092,Countries of Sub-Saharan Africa
1006,R2p1_SSP1-PkBudg1100,REMIND 2.1,0.6807279516955188,1.0526956137786823,Countries of Sub-Saharan Africa
1007,R2p1_SSP1-PkBudg1300,REMIND 2.1,0.6153933275601388,0.9651533510511905,Countries of Sub-Saharan Africa
1008,R2p1_SSP2-Base,REMIND 2.1,0.7703516722800159,0.8903327895166571,Countries of Sub-Saharan Africa
1009,R2p1_SSP2-NDC,REMIND 2.1,0.9383428299905824,1.1853616327723375,Countries of Sub-Saharan Africa
1010,R2p1_SSP2-NPi,REMIND 2.1,0.7910599558966708,0.9475391371819748,Countries of Sub-Saharan Africa
1011,R2p1_SSP5-Base,REMIND 2.1,0.6663534513642029,0.897700281580468,Countries of Sub-Saharan Africa
1012,R2p1_SSP5-NDC,REMIND 2.1,0.8225390561443553,1.0731228379022386,Countries of Sub-Saharan Africa
1013,R2p1_SSP5-NPi,REMIND 2.1,0.6980913978130634,0.959330461290381,Countries of Sub-Saharan Africa
1014,R2p1_SSP5-PkBudg1100,REMIND 2.1,1.1896603791818758,1.5739638955388233,Countries of Sub-Saharan Africa
1015,BEG-Base,REMIND-Buildings 2.0,0.7446086454488705,0.8413207589026936,Countries of Sub-Saharan Africa
1016,BEG-Budg600,REMIND-Buildings 2.0,1.2091092368953644,1.3634912140581135,Countries of Sub-Saharan Africa
1017,BEG-Budg600-EG,REMIND-Buildings 2.0,1.140719854682399,1.2985361718617798,Countries of Sub-Saharan Africa
1018,BEG-EG,REMIND-Buildings 2.0,0.6923483136791112,0.7797923232030629,Countries of Sub-Saharan Africa
1019,CD-LINKS_INDC2030i_1000,REMIND-MAgPIE 1.7-3.0,1.5260398681145886,1.8823401631244105,Countries of Sub-Saharan Africa
1020,CD-LINKS_INDC2030i_1600,REMIND-MAgPIE 1.7-3.0,1.373907709630667,1.66232402028324,Countries of Sub-Saharan Africa
1021,CD-LINKS_INDC2030i_400,REMIND-MAgPIE 1.7-3.0,1.7303528546129783,2.1637946733283533,Countries of Sub-Saharan Africa
1022,CD-LINKS_INDCi,REMIND-MAgPIE 1.7-3.0,1.1585183579598874,1.4452071401733362,Countries of Sub-Saharan Africa
1023,CD-LINKS_NPi,REMIND-MAgPIE 1.7-3.0,1.1145534956356298,1.3617897854421241,Countries of Sub-Saharan Africa
1024,CD-LINKS_NPi2020_1000,REMIND-MAgPIE 1.7-3.0,1.506208525771632,1.8905025006376164,Countries of Sub-Saharan Africa
1025,CD-LINKS_NPi2020_1600,REMIND-MAgPIE 1.7-3.0,1.353176835062381,1.6589240224825483,Countries of Sub-Saharan Africa
1026,CD-LINKS_NoPolicy,REMIND-MAgPIE 1.7-3.0,1.1030284411869646,1.3505725861042355,Countries of Sub-Saharan Africa
1027,CO_2Deg2020,REMIND-MAgPIE 1.7-3.0,1.4374901818362673,1.8071683410790558,Countries of Sub-Saharan Africa
1028,CO_2Deg2030,REMIND-MAgPIE 1.7-3.0,1.447963163491418,1.7704789024560663,Countries of Sub-Saharan Africa
1029,CO_BAU,REMIND-MAgPIE 1.7-3.0,1.0735015653214228,1.3309419413616492,Countries of Sub-Saharan Africa
1030,CO_Bridge,REMIND-MAgPIE 1.7-3.0,1.401449505997932,1.7142604715378131,Countries of Sub-Saharan Africa
1031,CO_CurPol,REMIND-MAgPIE 1.7-3.0,1.0695938686763555,1.310390405078929,Countries of Sub-Saharan Africa
1032,CO_GPP,REMIND-MAgPIE 1.7-3.0,1.1492711483019393,1.4603898795822374,Countries of Sub-Saharan Africa
1033,CO_NDCplus,REMIND-MAgPIE 1.7-3.0,1.119911682248131,1.3948046733181023,Countries of Sub-Saharan Africa
1034,PEP_1p5C_full_NDC,REMIND-MAgPIE 1.7-3.0,1.7086832531922473,2.1217742887026483,Countries of Sub-Saharan Africa
1035,PEP_1p5C_full_goodpractice,REMIND-MAgPIE 1.7-3.0,1.6481675535468094,2.0485944143845747,Countries of Sub-Saharan Africa
1036,PEP_1p5C_full_netzero,REMIND-MAgPIE 1.7-3.0,1.6049193579428513,1.9972312905339407,Countries of Sub-Saharan Africa
1037,PEP_2C_full_NDC,REMIND-MAgPIE 1.7-3.0,1.447963163491418,1.7704789024560663,Countries of Sub-Saharan Africa
1038,PEP_2C_full_eff,REMIND-MAgPIE 1.7-3.0,1.4374901818362673,1.8071683410790558,Countries of Sub-Saharan Africa
