model,scenario,region,economic_score,environmental_score,resource_score,resilience_score,robustness_score,economic_dimension_score,environmental_dimension_score,resource_dimension_score,resilience_dimension_score,robustness_dimension_score
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,Countries of Sub-Saharan Africa,0.7694733357343849,0.08453680780366969,0.478798375019192,2.535854815887994,,0.7694733357343849,0.04629520394833394,0.6387967771074345,0.8452849386293314,
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,Countries of Sub-Saharan Africa,1.0,0.558195207729348,0.6613470451531848,3.0,,1.0,0.3056865010189209,0.8823471069141482,1.0,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,Countries of Sub-Saharan Africa,0.6819832167148722,0.23128478656696422,0.44749917463366123,2.3604207834378292,,0.6819832167148722,0.12665934097170503,0.5970384308483951,0.7868069278126097,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,Countries of Sub-Saharan Africa,0.6761453941638045,0.2714999553528658,0.4894805564669752,2.3726046591692604,,0.6761453941638045,0.14868252222411057,0.6530485862975707,0.7908682197230869,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,Countries of Sub-Saharan Africa,0.6621759835924317,0.2667180341892523,0.4385545976469112,2.3674537284700228,,0.6621759835924317,0.14606378109482068,0.5851048754107933,0.7891512428233409,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,Countries of Sub-Saharan Africa,0.6375697807370451,0.23006751332675598,0.43433168772370884,2.3514597101014143,,0.6375697807370451,0.12599272113615168,0.5794708102391047,0.7838199033671381,
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,Countries of Sub-Saharan Africa,0.8476542327655008,0.7122392571251503,0.531563867609568,2.7322611095158797,,0.8476542327655008,0.3900462121209567,0.7091947324218554,0.9107537031719599,
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,Countries of Sub-Saharan Africa,0.7351070703722278,0.5341890343514905,0.5426299975475761,2.552707946315677,,0.7351070703722278,0.29253991172342664,0.7239587928453445,0.8509026487718924,
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_goodpractice,Countries of Sub-Saharan Africa,0.799955559689574,0.6738883642300731,0.5367495818517054,2.6698941522666555,,0.799955559689574,0.3690439711527185,0.716113338911998,0.8899647174222185,
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_netzero,Countries of Sub-Saharan Africa,0.773967459222156,0.6637255420387228,0.5287960369194695,2.6340721019207733,,0.773967459222156,0.36347846734126754,0.7055019852934988,0.8780240339735911,
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-fullCDR,Countries of Sub-Saharan Africa,0.2704143689732433,0.5928546883418747,0.5170334276963123,0.8898592641051237,,0.2704143689732433,0.32466720025973844,0.689808705503596,0.2966197547017079,
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP1-1p5C-minCDR,Countries of Sub-Saharan Africa,0.2925814006089761,0.8630044413509443,0.6513360722992751,1.0290922986329722,,0.2925814006089761,0.472610306192868,0.86899080177938,0.34303076621099077,
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-fullCDR,Countries of Sub-Saharan Africa,0.5443218468427298,0.9650630930183789,0.5753444785079493,2.3545750236709386,,0.5443218468427298,0.5285010621415538,0.7676053591090484,0.7848583412236462,
REMIND-MAgPIE 2.1-4.2,CEMICS_SSP2-1p5C-minCDR,Countries of Sub-Saharan Africa,0.6235858906987207,0.9078643467936336,0.7495316071994934,2.6600739554374035,,0.6235858906987207,0.49717710171696067,1.0,0.8866913184791345,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_300f,Countries of Sub-Saharan Africa,0.6502318922671119,0.9652466981823059,0.612646164425734,2.7313983730254536,,0.6502318922671119,0.5286016105148695,0.8173720207941461,0.9104661243418178,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_400f,Countries of Sub-Saharan Africa,0.6408542682119147,0.9663962386383323,0.5999500738884348,2.7031696059068757,,0.6408542682119147,0.5292311375959275,0.8004333214579884,0.9010565353022919,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_500f,Countries of Sub-Saharan Africa,0.6133344217443786,0.9621107793590405,0.5846061695891733,2.643029317204146,,0.6133344217443786,0.5268842757199994,0.7799619975646684,0.881009772401382,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV,Countries of Sub-Saharan Africa,0.6603856218977658,0.921936535076391,0.46921864721651196,2.3167125356922114,,0.6603856218977658,0.504883506104297,0.6260158246957369,0.7722375118974038,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600_COV_NDCp,Countries of Sub-Saharan Africa,0.6651908475527292,0.8905300111374105,0.47233918428742666,2.324432618444112,,0.6651908475527292,0.4876842355280993,0.6301791408800591,0.7748108728147041,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f,Countries of Sub-Saharan Africa,0.5744570230721983,0.957973351743165,0.5711791226748604,2.5484364430435242,,0.5744570230721983,0.5246184809700573,0.7620480806793206,0.8494788143478414,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV,Countries of Sub-Saharan Africa,0.5851437505003114,0.8701283217113263,0.4750544627879699,2.3597220248482147,,0.5851437505003114,0.4765115830775281,0.6338017746348763,0.7865740082827383,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_COV_NDCp,Countries of Sub-Saharan Africa,0.5836383559469572,0.8701268872959832,0.47842263183695466,2.3584957714760426,,0.5836383559469572,0.4765107975433617,0.6382954731215477,0.7861652571586809,
REMIND-MAgPIE 2.1-4.2,EN_INDCi2030_600f_NDCp,Countries of Sub-Saharan Africa,0.5719588052025868,0.9107363331937535,0.5773410316819522,2.5461960794907403,,0.5719588052025868,0.4987498982251891,0.7702690935731127,0.8487320264969135,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_200f,Countries of Sub-Saharan Africa,0.6541684457542655,0.8679107155907658,0.6650293396020241,2.7576698759202927,,0.6541684457542655,0.4752971472560709,0.8872599010024426,0.9192232919734309,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_300f,Countries of Sub-Saharan Africa,0.6384223703968884,0.8679112893569034,0.6421505135918391,2.7179882177609813,,0.6384223703968884,0.4752974614697377,0.8567357365903929,0.9059960725869938,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400,Countries of Sub-Saharan Africa,0.6766211712021625,0.8849389470127543,0.7364767316771497,2.5331934836008303,,0.6766211712021625,0.48462238045379485,0.9825826217374325,0.8443978278669434,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_400f,Countries of Sub-Saharan Africa,0.6017422918651656,0.8679107155907658,0.6206601608210325,2.6338976922434325,,0.6017422918651656,0.4752971472560709,0.8280640267326834,0.8779658974144775,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500,Countries of Sub-Saharan Africa,0.6162946580746154,0.8711636827060355,0.6914789800714912,2.5147841001165436,,0.6162946580746154,0.4770785816389303,0.9225481266295005,0.8382613667055145,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_500f,Countries of Sub-Saharan Africa,0.5749881719179063,0.8679170270182759,0.6047797261127297,2.558894512405731,,0.5749881719179063,0.4753006036064037,0.8068768819134842,0.8529648374685771,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600,Countries of Sub-Saharan Africa,0.5789696526427177,0.8686554640369464,0.6530918130701462,2.4946266980665195,,0.5789696526427177,0.47570499659533394,0.8713332523898768,0.8315422326888399,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600_COV,Countries of Sub-Saharan Africa,0.5919508230026188,0.944311693131626,0.5229991217633284,2.3360239704907313,,0.5919508230026188,0.5171368964611819,0.6977679349873345,0.7786746568302437,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f,Countries of Sub-Saharan Africa,0.5517288671582017,0.8680438293346135,0.5902496525886365,2.491999748336541,,0.5517288671582017,0.47537004482672524,0.7874913438193903,0.830666582778847,
REMIND-MAgPIE 2.1-4.2,EN_NPi2020_600f_COV,Countries of Sub-Saharan Africa,0.5743073187999123,0.8915934866728455,0.49666322046879974,2.347128668195225,,0.5743073187999123,0.48826663055916525,0.6626314563631326,0.7823762227317417,
REMIND-MAgPIE 2.1-4.2,NGFS2_Divergent Net Zero Policies,Countries of Sub-Saharan Africa,0.36111603939169273,0.8947426021172684,0.37103705863095565,1.9707555610352443,,0.36111603939169273,0.48999119226836757,0.4950252331816627,0.6569185203450815,
REMIND-MAgPIE 2.1-4.2,NGFS2_Net-Zero 2050,Countries of Sub-Saharan Africa,0.3503547117589603,0.9539653083912444,0.36498731404839185,1.8417450620267588,,0.3503547117589603,0.522423541401936,0.4869538663114013,0.6139150206755862,
REMIND-MAgPIE 2.1-4.2,SusDev_SDP-PkBudg1000,Countries of Sub-Saharan Africa,0.3199795101383157,0.4968997608427503,0.48340234944232463,1.9934536141729997,,0.3199795101383157,0.2721190492964757,0.6449392457890886,0.6644845380576666,
REMIND-MAgPIE 2.1-4.2,SusDev_SSP1-PkBudg900,Countries of Sub-Saharan Africa,0.292034098228332,0.496906359153329,0.5659525938001981,0.9950580339448751,,0.292034098228332,0.2721226627536418,0.7550750206716308,0.3316860113149584,
REMIND-MAgPIE 2.1-4.2,SusDev_SSP2-PkBudg900,Countries of Sub-Saharan Africa,0.5670696677441609,0.8693210327561829,0.624181761433893,2.4576462569348836,,0.5670696677441609,0.4760694844486043,0.8327624284799006,0.8192154189782945,
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_ HighRE_Budg900,Countries of Sub-Saharan Africa,0.31648914705806286,0.908372703591257,0.7269555204383544,2.3383054692466034,,0.31648914705806286,0.497455495025579,0.9698797401680085,0.7794351564155345,
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg1100,Countries of Sub-Saharan Africa,0.26874836830900534,1.0,0.40990119328479097,1.7859974182842946,,0.26874836830900534,0.5476336894084176,0.5468764617096297,0.5953324727614315,
REMIND-MAgPIE 2.1-4.3,DeepElec_SSP2_def_Budg900,Countries of Sub-Saharan Africa,0.3145889384467041,0.9083517611272468,0.4152833932210345,1.9168278305015536,,0.3145889384467041,0.4974440262267478,0.5540572128407972,0.6389426101671846,
WITCH 5.0,EN_INDCi2030_500f,Countries of Sub-Saharan Africa,0.04402856775643584,0.22817247229740775,0.27396024207895237,1.4271833704186254,,0.04402856775643584,0.12495493282566937,0.3655085915623513,0.4757277901395418,
WITCH 5.0,EN_NPi2020_400f,Countries of Sub-Saharan Africa,0.0028156729010560544,0.22732196085254067,0.2707985668501243,1.3506810795514912,,0.0028156729010560544,0.12448916410523272,0.3612903902237298,0.45022702651716373,
WITCH 5.0,EN_NPi2020_450,Countries of Sub-Saharan Africa,0.0,0.21651246830769277,0.30146084507374976,1.3506649425551265,,0.0,0.11856952182226488,0.40219897623812106,0.4502216475183755,
WITCH 5.0,EN_NPi2020_450f,Countries of Sub-Saharan Africa,0.00031302862013280435,0.2261789078502204,0.26746728286339994,1.3312538562202747,,0.00031302862013280435,0.12386318977238271,0.356845902553395,0.44375128540675823,
WITCH 5.0,EN_NPi2020_500,Countries of Sub-Saharan Africa,0.00035829497684963574,0.21625465170030195,0.29537810939253195,1.3444637963040817,,0.00035829497684963574,0.11842833276236868,0.3940835937475214,0.44815459876802727,
WITCH 5.0,EN_NPi2020_500f,Countries of Sub-Saharan Africa,0.0013299233092963437,0.22520365943680237,0.2645474952810485,1.3159119468385228,,0.0013299233092963437,0.12332911088565289,0.352950419622047,0.4386373156128409,
IMAGE 3.2,SSP1_SPA1_19I_D,Countries of centrally-planned Asia; primarily China,0.17471369133966302,1.0996950628060345,0.1579198815677616,0.2731146104895983,,0.17471369133966302,0.5499015908831062,0.21069142388511716,0.09641082995673053,
IMAGE 3.2,SSP1_SPA1_19I_D_LB,Countries of centrally-planned Asia; primarily China,0.22946977491153456,0.06636043301539338,0.3383206672330931,0.46997618823947895,,0.22946977491153456,0.033183478694305164,0.4513761180761608,0.16590395617005801,
IMAGE 3.2,SSP1_SPA1_19I_LI,Countries of centrally-planned Asia; primarily China,0.17243856101102706,1.1462451749700657,0.15650759121204397,0.22053228699894012,,0.17243856101102706,0.5731789353039048,0.20880719333079212,0.0778490055281516,
IMAGE 3.2,SSP1_SPA1_19I_LIRE,Countries of centrally-planned Asia; primarily China,0.22004828736235865,1.1216111446706758,0.12195926485829843,0.4035105787265364,,0.22004828736235865,0.5608607091795356,0.16271397188169287,0.14244126200940707,
IMAGE 3.2,SSP1_SPA1_19I_LIRE_LB,Countries of centrally-planned Asia; primarily China,0.2509915676897428,0.08553112686466859,0.28679663049597226,0.47125664448740645,,0.2509915676897428,0.042769768023594286,0.3826344716369502,0.16635596366011748,
IMAGE 3.2,SSP1_SPA1_19I_RE,Countries of centrally-planned Asia; primarily China,0.17611425765861033,1.0109893880382697,0.285006199661783,0.35190237713701167,,0.17611425765861033,0.5055443928516034,0.3802457387042872,0.1242233075070798,
IMAGE 3.2,SSP1_SPA1_19I_RE_LB,Countries of centrally-planned Asia; primarily China,0.3476867772932482,1.0669024607864095,0.5100090349721095,0.4286480319740732,,0.3476867772932482,0.5335036778345787,0.6804369956827808,0.15131490932636685,
IMAGE 3.2,SSP2_SPA1_19I_D_LB,Countries of centrally-planned Asia; primarily China,0.19411590805132964,0.3127969778721341,0.04507741280694075,1.6192542935997307,,0.19411590805132964,0.1564138656005344,0.06014077641817586,0.571604902707668,
IMAGE 3.2,SSP2_SPA1_19I_LIRE_LB,Countries of centrally-planned Asia; primarily China,0.2595417512575583,0.5225571763553583,0.27794981958007864,1.4870596226319737,,0.2595417512575583,0.2613042763618185,0.37083135242100634,0.5249395195521821,
IMAGE 3.2,SSP2_SPA1_19I_RE_LB,Countries of centrally-planned Asia; primarily China,0.3010883251918315,0.3172211978252312,0.31017413435004426,1.5819670666766965,,0.3010883251918315,0.1586261930655837,0.4138239553485422,0.5584423242282878,
IMAGE 3.2,SSP2_SPA2_19I_D,Countries of centrally-planned Asia; primarily China,0.2172436968346978,1.3490954334526508,0.01850179552672101,1.4145058818427807,,0.2172436968346978,0.6746140363818277,0.02468447674388282,0.499327684456974,
IMAGE 3.2,SSP2_SPA2_19I_LI,Countries of centrally-planned Asia; primarily China,0.17819179963736606,1.5565003195931548,0.001384383783937047,1.2122473143587453,,0.17819179963736606,0.7783266751878722,0.0018469985396741022,0.42792939374656946,
IMAGE 3.2,SSP2_SPA2_19I_LIRE,Countries of centrally-planned Asia; primarily China,0.3274599663639308,1.639895599642962,0.22105147771842126,1.4692957498743073,,0.3274599663639308,0.8200284148087764,0.2949194878443422,0.5186687832018191,
IMAGE 3.2,SSP2_SPA2_19I_RE,Countries of centrally-planned Asia; primarily China,0.30395132589144974,1.3634617234899664,0.24420229964278045,1.4647661121138724,,0.30395132589144974,0.6817978876273265,0.32580654010736626,0.517069798310077,
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV,Countries of centrally-planned Asia; primarily China,0.05109426099593404,1.5704291155598167,0.23097027263120865,1.4727294297312592,,0.05109426099593404,0.785291757891444,0.3081528122532319,0.5198808894462305,
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_600f_COV_NDCp,Countries of centrally-planned Asia; primarily China,0.044635592438138624,1.5647596252579457,0.24553351730425022,1.5128124268454308,,0.044635592438138624,0.782456734036249,0.32758260618474444,0.5340303888523698,
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f,Countries of centrally-planned Asia; primarily China,0.03186709894598864,1.5631380468122011,0.25809421272870486,1.3961321841173793,,0.03186709894598864,0.7816458650988353,0.3443406658900392,0.4928416768285117,
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV,Countries of centrally-planned Asia; primarily China,0.044605410216658745,1.550766931247137,0.2198244908838294,1.4669086974878818,,0.044605410216658745,0.7754596991694649,0.29328248304987287,0.5178261417140095,
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_COV_NDCp,Countries of centrally-planned Asia; primarily China,0.039851137306964685,1.5509641147648263,0.22487773427798968,1.498608409915704,,0.039851137306964685,0.775558300621577,0.30002435136552796,0.5290162994982355,
MESSAGEix-GLOBIOM_1.1,EN_INDCi2030_700f_NDCp,Countries of centrally-planned Asia; primarily China,0.028847647503682478,1.5636174997660586,0.2684511519931089,1.4051323694701272,,0.028847647503682478,0.7818856151450045,0.3581585478378081,0.49601878748570916,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_200f,Countries of centrally-planned Asia; primarily China,0.047330830388995986,1.5675907395242397,0.3822921524403278,1.5626901380751144,,0.047330830388995986,0.7838724303430364,0.510041402881864,0.5516374715616233,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_300f,Countries of centrally-planned Asia; primarily China,0.043048886548222566,1.5523321101544951,0.31944752581408037,1.5056190101439246,,0.043048886548222566,0.7762423655651626,0.42619620406355596,0.5314910766084235,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_400f,Countries of centrally-planned Asia; primarily China,0.03562561520315064,1.5464326296135982,0.29182015990455906,1.4749453972032005,,0.03562561520315064,0.7732923352844543,0.3893366965469262,0.5206631370994922,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450,Countries of centrally-planned Asia; primarily China,0.06979452109475887,0.46591190140265915,0.43185228978590556,1.4782483599138878,,0.06979452109475887,0.2329788542825213,0.5761628804413645,0.5218290995343933,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_450f,Countries of centrally-planned Asia; primarily China,0.03029629216213601,1.5464326296135982,0.2872144070394711,1.4610557797438697,,0.03029629216213601,0.7732923352844543,0.38319185512750076,0.5157600323383261,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500,Countries of centrally-planned Asia; primarily China,0.0650794810789822,0.49234692639574895,0.4339072773044293,1.5055294441874008,,0.0650794810789822,0.24619766628813522,0.5789045760533773,0.5314594593756844,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_500f,Countries of centrally-planned Asia; primarily China,0.015486464119182421,1.5353544251731845,0.27356088502350234,1.4374593889156246,,0.015486464119182421,0.7677526884751221,0.3649757827366606,0.507430387799514,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600,Countries of centrally-planned Asia; primarily China,0.04823418521037159,0.49306687734256727,0.38742761982720075,1.4895004865597108,,0.04823418521037159,0.24655767715333177,0.516892971698369,0.5258011567844881,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_COV,Countries of centrally-planned Asia; primarily China,0.042040710905192104,0.4743520324112217,0.2918051508101679,1.5579920036863872,,0.042040710905192104,0.23719933469190638,0.3893166719152136,0.5499790065133658,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR10p,Countries of centrally-planned Asia; primarily China,0.03635994307189257,0.520013483793088,0.44828619101113465,1.6463132484834413,,0.03635994307189257,0.2600323050362942,0.5980884417751045,0.5811568497581155,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR1p,Countries of centrally-planned Asia; primarily China,0.08090056856195514,0.4427151763052551,0.3780335508644256,1.5924597325555578,,0.08090056856195514,0.22137935141507004,0.5043597191009573,0.5621462880112075,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR2p,Countries of centrally-planned Asia; primarily China,0.0759837177072297,0.4528570298646486,0.38120185904072584,1.5801272834243598,,0.0759837177072297,0.22645077675418487,0.5085867698962375,0.5577928714949452,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR3p,Countries of centrally-planned Asia; primarily China,0.06827562792285126,0.4554066663051029,0.3848496667059117,1.55962888688219,,0.06827562792285126,0.227725720310994,0.5134535528712949,0.5505568345071399,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600_DR4p,Countries of centrally-planned Asia; primarily China,0.05780165687253549,0.4731372227499624,0.3897773732860228,1.5430732792191606,,0.05780165687253549,0.23659187014292307,0.5200279341685996,0.5447126218069501,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f,Countries of centrally-planned Asia; primarily China,0.016606105685606748,1.540487226735619,0.2635792504818465,1.4096162426963494,,0.016606105685606748,0.7703193415777267,0.35165861979679386,0.49760161726689844,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_COV,Countries of centrally-planned Asia; primarily China,0.03385786452821367,1.5378435559339483,0.2005966366576152,1.5043045563286968,,0.03385786452821367,0.7689973762177109,0.26762932307433024,0.5310270678062627,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR10p,Countries of centrally-planned Asia; primarily China,0.004314936320346529,1.5753466488552248,0.2808587410937581,1.7423733895226896,,0.004314936320346529,0.7877507662782467,0.3747123382069803,0.6150665622658147,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR1p,Countries of centrally-planned Asia; primarily China,0.07198657176110437,0.5195888486482527,0.31437307586904456,1.5683459131067852,,0.07198657176110437,0.2598199665894033,0.41942604267703926,0.5536339885691699,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR2p,Countries of centrally-planned Asia; primarily China,0.051223229138864304,0.4888711962382988,0.28784399472978855,1.517408937153057,,0.051223229138864304,0.2444596303473488,0.3840318299654797,0.5356529800893178,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR3p,Countries of centrally-planned Asia; primarily China,0.04782685766818627,0.49050874672711986,0.2654335103097254,1.4845195870122376,,0.04782685766818627,0.24527848609146427,0.354132511237886,0.5240428742142436,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_600f_DR4p,Countries of centrally-planned Asia; primarily China,0.019067087879512674,0.5255841274920965,0.2576110982466736,1.437120827199361,,0.019067087879512674,0.26281790073089634,0.34369611070732137,0.5073108738123345,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700,Countries of centrally-planned Asia; primarily China,0.033341907150677884,0.47475537490002556,0.2978324310219218,1.447232743364222,,0.033341907150677884,0.2374010257640642,0.3973580675733285,0.510880431032871,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700_COV,Countries of centrally-planned Asia; primarily China,0.03624175693860244,0.475110025970576,0.23307523917036133,1.506493429271886,,0.03624175693860244,0.2375783687334929,0.31096118820287005,0.5317997509547197,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f,Countries of centrally-planned Asia; primarily China,0.016967184088224833,1.5371746288400796,0.24778865088508972,1.3931456383542737,,0.016967184088224833,0.7686628797872508,0.33059132997861546,0.4917874111661636,
MESSAGEix-GLOBIOM_1.1,EN_NPi2020_700f_COV,Countries of centrally-planned Asia; primarily China,0.03287606297990324,0.5308681916490495,0.18772766416669434,1.4889217381331525,,0.03287606297990324,0.26546019256661896,0.25045997041820445,0.5255968556815899,
MESSAGEix-GLOBIOM_1.1,NGFS2_Divergent Net Zero Policies,Countries of centrally-planned Asia; primarily China,0.005221418620202145,0.5567432585095075,0.31073830050870627,1.487404105136159,,0.005221418620202145,0.2783989979791538,0.41457664696720514,0.525061123607251,
MESSAGEix-GLOBIOM_1.1,NGFS2_Net-Zero 2050,Countries of centrally-planned Asia; primarily China,0.0,0.490784245432774,0.30141942173236197,1.4910845295568038,,0.0,0.2454162489874246,0.402143710601569,0.5263603319225852,
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_1000,Countries of centrally-planned Asia; primarily China,0.8614475680872239,1.5571652282355508,0.4782261470891583,2.558206668562731,,0.8614475680872239,0.7786591621950545,0.6380333297430576,0.9030598094874493,
REMIND-MAgPIE 1.7-3.0,CD-LINKS_INDC2030i_400,Countries of centrally-planned Asia; primarily China,0.9391892433637412,1.457174900794578,0.5263772043063755,2.684243643511792,,0.9391892433637412,0.7286590830891142,0.7022748597261973,0.9475514950047182,
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_1000,Countries of centrally-planned Asia; primarily China,0.9030768013219859,1.6900347599890169,0.5172925688884847,2.673638530204455,,0.9030768013219859,0.8451004597532047,0.6901544430144404,0.9438078367144765,
REMIND-MAgPIE 1.7-3.0,CD-LINKS_NPi2020_400,Countries of centrally-planned Asia; primarily China,1.0,1.6433863872536065,0.4635165880734783,2.832820862678736,,1.0,0.8217739802163635,0.6184083281095175,1.0,
REMIND-MAgPIE 1.7-3.0,CO_2Deg2020,Countries of centrally-planned Asia; primarily China,0.8465563693867779,1.6233200319229724,0.4894805564669752,2.5472184966957263,,0.8465563693867779,0.8117398161169219,0.6530485862975707,0.8991809296007013,
REMIND-MAgPIE 1.7-3.0,CO_2Deg2030,Countries of centrally-planned Asia; primarily China,0.8011163631156,1.4976418653781318,0.4474991746336612,2.4309489305647345,,0.8011163631156,0.7488945546805981,0.5970384308483951,0.858137188479335,
REMIND-MAgPIE 1.7-3.0,CO_Bridge,Countries of centrally-planned Asia; primarily China,0.7594237454694851,1.5942000395309792,0.4483384931838801,2.4302818193969236,,0.7594237454694851,0.7971783884225926,0.5981582215845789,0.8579016948847346,
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_NDC,Countries of centrally-planned Asia; primarily China,0.8174980971785332,1.4612428560640378,0.4811206612715131,2.427656472649455,,0.8174980971785332,0.7306932606988684,0.6418950937494745,0.8569749342900015,
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_eff,Countries of centrally-planned Asia; primarily China,0.8563383590311999,1.6096444022689136,0.5227860763032918,2.5554166120566677,,0.8563383590311999,0.8049013290149556,0.6974836968604959,0.9020749055202337,
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_goodpractice,Countries of centrally-planned Asia; primarily China,0.8016117348037052,1.4987551729627313,0.48465403908605875,2.4373702191723394,,0.8016117348037052,0.7494512632015505,0.6466092082452561,0.8604039356260405,
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_full_netzero,Countries of centrally-planned Asia; primarily China,0.8146483200609481,1.639455142492479,0.478798375019192,2.4791091145147206,,0.8146483200609481,0.8198081645812739,0.6387967771074345,0.8751379754279475,
REMIND-MAgPIE 1.7-3.0,PEP_1p5C_red_eff,Countries of centrally-planned Asia; primarily China,0.800770631450966,1.0,0.6613470451531848,2.4823851617913224,,0.800770631450966,0.500049158609434,0.8823471069141482,0.876294436579361,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_NDC,Countries of centrally-planned Asia; primarily China,0.8011163631156,1.4976418653781318,0.44749917463366123,2.4309489305647345,,0.8011163631156,0.7488945546805981,0.5970384308483951,0.858137188479335,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_eff,Countries of centrally-planned Asia; primarily China,0.8465563693867779,1.6233200319229724,0.4894805564669752,2.5472184966957263,,0.8465563693867779,0.8117398161169219,0.6530485862975707,0.8991809296007013,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_goodpractice,Countries of centrally-planned Asia; primarily China,0.7816278322413867,1.6298258822381433,0.4385545976469112,2.4367100879169996,,0.7816278322413867,0.814993061093062,0.5851048754107933,0.8601709059756178,
REMIND-MAgPIE 1.7-3.0,PEP_2C_full_netzero,Countries of centrally-planned Asia; primarily China,0.7947251317818108,1.676511539657643,0.43433168772370884,2.4728293582409826,,0.7947251317818108,0.8383381848048113,0.5794708102391047,0.8729211899063244,
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_NDC,Countries of centrally-planned Asia; primarily China,0.7841133055911876,0.9950764593482521,0.531563867609568,2.4526044137413265,,0.7841133055911876,0.4975871462491481,0.7091947324218554,0.8657816828636761,
REMIND-MAgPIE 1.7-3.0,PEP_2C_red_eff,Countries of centrally-planned Asia; primarily China,0.8444602446312246,1.0,0.5426299975475761,2.654310660528843,,0.8444602446312246,0.500049158609434,0.7239587928453445,0.9369850015926907,
